Sample_ID	Well	Plate_ID	Group	Control	Flag	OD_Baseline	OD_Min	OD_Max	OD_Emp_AUC	Fold_Change	OD_Offset	MSE	dx_auc_lin	dx_auc_log	dx_k_lin	dx_k_log	dx_t_k	dx_gr	dx_dr	dx_td	dx_t_gr	dx_t_dr	dx_death_lin	dx_death_log	dx_lagC	dx_lagP	dx_t0	dx_tf	K_Error > 20%
33	C10	20241010_hplc_growth_experiment	1	0	0	0.17536666666666664	-0.021333333333333343	1.4723666666666666	3.9203666666666663		0.21430000000000007	0.0776642498108111	1.5818713382373804	0.915536941453426	2.4022384569611255	1.2244335846863137	1.6666666666666667	1.6172143898002513	-0.28914439557711924	0.4286056226877617	1.0	1.6666666666666667	0.0	0.0	0.6361568790707779	0.0	0.0	1.8333333333333333	FALSE
33	C10	20241010_hplc_growth_experiment	1	0	0	0.17536666666666664	-0.021333333333333343	1.4723666666666666	3.9203666666666663		0.21430000000000007	0.0776642498108111	-0.21130838515129288	-0.24145753250759364	0.048903458656837984	0.04774529339331113	3.1666666666666665	0.6697026961416097	0.4120161358400711	1.0350073018272248	2.8333333333333335	3.1666666666666665	0.0	0.0	3.042136086982959	1.8333333333333333	1.8333333333333333	3.3333333333333335	FALSE
33	C10	20241010_hplc_growth_experiment	1	0	0	0.17536666666666664	-0.021333333333333343	1.4723666666666666	3.9203666666666663		0.21430000000000007	0.0776642498108111	-0.29171580957675375	-1.028394120199874	0.678188950394	0.5177152062312265	4.333333333333333	1.0143427120935746	-2.980055270147319	0.6833461435625728	5.833333333333333	5.0	1.4578408316397002	2.030261831496191	7.324492689270452	3.3333333333333335	3.3333333333333335	6.0	FALSE
34	C11	20241010_hplc_growth_experiment	1	0	0	0.14696666666666666	0.14696666666666666	1.8223666666666667	5.336783333333333		0.14696666666666666	0.00021982849215560353	2.5505226864921173	1.0499233093248204	7.21288434553389	2.1057041827806495	1.3333333333333333	3.8890258791921997	0.7270253391696765	0.17823156803058374	1.0	1.3333333333333333	0.0	0.0	0.7348902296902549	0.0	0.0	1.5	FALSE
34	C11	20241010_hplc_growth_experiment	1	0	0	0.14696666666666666	0.14696666666666666	1.8223666666666667	5.336783333333333		0.14696666666666666	0.00021982849215560353	-0.8523493977820443	-1.1802619414270952	0.0	0.0	1.5	0.7428980582678579	-3.213115632480327	0.9330313531523937	2.1666666666666665	1.6666666666666667	0.0	0.0	3.3684979304373943	2.0	1.5	3.6666666666666665	FALSE
34	C11	20241010_hplc_growth_experiment	1	0	0	0.14696666666666666	0.14696666666666666	1.8223666666666667	5.336783333333333		0.14696666666666666	0.00021982849215560353	1.0149876632897326	0.8017387204128433	0.8537001430665672	0.6171837189318252	5.833333333333333	0.431260905253865	0.3690572773588697	1.6072571664058417	4.166666666666667	5.833333333333333	0.0	0.0	3.7431194541589177	3.6666666666666665	3.6666666666666665	6.0	FALSE
35	C12	20241010_hplc_growth_experiment	1	0	0	-0.03363333333333335	-0.03363333333333335	0.013399999999999995	-0.01084999999999999		0.012933333333333324	2.3652925321462516e-05	1.4453000993210092	0.8617615343837377	2.0183347005081327	1.1047052556240278	1.0	2.3636658469208642	-0.05729628056862359	0.29325091846755946	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.1666666666666667	TRUE
35	C12	20241010_hplc_growth_experiment	1	0	0	-0.03363333333333335	-0.03363333333333335	0.013399999999999995	-0.01084999999999999		0.012933333333333324	2.3652925321462516e-05	0.0823276661453804	0.0774844163085568	0.1300172535456554	0.1222329012321588	5.833333333333333	0.19984366354146996	-0.047869631612921966	3.468447126501506	5.333333333333333	5.833333333333333	0.0	0.0	5.003396606801513	1.1666666666666667	1.1666666666666667	6.0	TRUE
37	D2	20241010_hplc_growth_experiment	1	0	0	0.14326666666666665	0.14326666666666665	1.8809	5.66556111111111		0.14326666666666665	0.002600787250658913	2.3820905738453995	1.0920179869658182	5.124870919855885	1.812357681899481	1.3333333333333333	2.68865725289435	0.1393970387042701	0.25780421800278547	1.0	1.3333333333333333	0.0	0.0	0.532940148594927	0.0	0.0	1.5	FALSE
37	D2	20241010_hplc_growth_experiment	1	0	0	0.14326666666666665	0.14326666666666665	1.8809	5.66556111111111		0.14326666666666665	0.002600787250658913	-0.3498903319454735	-0.44748696528049564	0.22526872300698475	0.20316018565953642	3.5	0.8505959040539204	0.43008683045558294	0.8148959773453197	2.3333333333333335	3.5	0.0	0.0	2.7858519440078853	2.0	1.5	3.6666666666666665	FALSE
37	D2	20241010_hplc_growth_experiment	1	0	0	0.14326666666666665	0.14326666666666665	1.8809	5.66556111111111		0.14326666666666665	0.002600787250658913	0.9452822480949173	0.7597036034166789	0.7786503881443445	0.5758548678105724	5.833333333333333	0.3895643720853806	0.20853060700067155	1.7792879180646135	4.166666666666667	5.833333333333333	0.0	0.0	3.6961134376296676	3.6666666666666665	3.6666666666666665	6.0	FALSE
38	D3	20241010_hplc_growth_experiment	1	0	0	0.14126666666666665	0.14126666666666665	1.8206	5.453627777777777		0.14126666666666665	0.0006601211439606819	3.0787571381352272	1.196780822825054	7.052917706360736	2.086034473757187	1.3333333333333333	3.9760754391369133	-0.9644373703494318	0.17432948422890254	1.0	1.3333333333333333	0.0	0.0	0.650830115063496	0.0	0.0	1.5	FALSE
38	D3	20241010_hplc_growth_experiment	1	0	0	0.14126666666666665	0.14126666666666665	1.8206	5.453627777777777		0.14126666666666665	0.0006601211439606819	-0.4818048909229627	-0.6210449044308549	0.13212315482270087	0.12409476787633844	3.5	0.8423766451974376	0.47488577537581556	0.822847101129548	2.0	3.5	0.0	0.0	2.7737245981899568	1.8333333333333333	1.5	3.6666666666666665	FALSE
38	D3	20241010_hplc_growth_experiment	1	0	0	0.14126666666666665	0.14126666666666665	1.8206	5.453627777777777		0.14126666666666665	0.0006601211439606819	0.9863947554416345	0.783115694915696	0.8279104230774679	0.6031734691384358	5.833333333333333	0.40817710211944996	0.3144718593731055	1.6981530246571768	4.166666666666667	5.833333333333333	0.0	0.0	3.730038179261881	3.6666666666666665	3.6666666666666665	6.0	FALSE
39	D4	20241010_hplc_growth_experiment	1	0	0	0.1338666666666667	0.1338666666666667	1.8238333333333328	5.627638888888889		0.1338666666666667	0.0012984284063698246	8.922876456170327	3.658017927554191	8.288868301011991	2.2288167263537497	1.3333333333333333	3.8596292603941396	-3.050388749564211	0.17958905734100536	1.0	1.6666666666666667	3.8201241444576857	0.5297677237463172	0.6397239805803727	0.0	0.0	3.1666666666666665	FALSE
39	D4	20241010_hplc_growth_experiment	1	0	0	0.1338666666666667	0.1338666666666667	1.8238333333333328	5.627638888888889		0.1338666666666667	0.0012984284063698246	1.8344252999244006	1.3333929098183444	1.2848925314137873	0.8263189910360875	5.833333333333333	0.476704476965642	0.22943272896499448	1.4540395864792837	3.5	5.833333333333333	0.0	0.0	3.178492495355449	3.1666666666666665	3.1666666666666665	6.0	FALSE
40	D5	20241010_hplc_growth_experiment	1	0	0	0.14016666666666666	0.14016666666666666	1.8107666666666669	5.563011111111111		0.14016666666666666	0.0005992312226133127	3.2942665357622465	1.3071698758156751	7.723788624431174	2.1660536188426383	1.3333333333333333	3.984151364029321	-0.599507080757837	0.1739761161731917	1.0	1.3333333333333333	0.0	0.0	0.6660227417609632	0.0	0.0	1.5	FALSE
40	D5	20241010_hplc_growth_experiment	1	0	0	0.14016666666666666	0.14016666666666666	1.8107666666666669	5.563011111111111		0.14016666666666666	0.0005992312226133127	0.7525952887881147	0.2597115154383388	0.9960253966470356	0.6911579015793856	5.833333333333333	1.040562536456734	0.3424841900575586	0.6661273650310454	2.0	5.833333333333333	0.0	0.0	2.6974180131485936	1.8333333333333333	1.5	6.0	FALSE
41	D6	20241010_hplc_growth_experiment	1	0	0	0.1654666666666667	-0.06176666666666665	1.495866666666667	3.8434777777777778		0.25133333333333335	0.04167707226947459	1.5291899929153943	0.8190930672775143	3.0909498171871386	1.408777172234807	1.3333333333333333	2.462754693060019	-0.6112040953773629	0.2814519783530275	1.0	1.3333333333333333	0.0	0.0	0.5817054490819031	0.0	0.0	1.5	FALSE
41	D6	20241010_hplc_growth_experiment	1	0	0	0.1654666666666667	-0.06176666666666665	1.495866666666667	3.8434777777777778		0.25133333333333335	0.04167707226947459	-0.2347696863123246	-0.3310071519336888	0.36069936491600885	0.3079988064812742	3.8333333333333335	0.7396625299971792	0.17825736317414762	0.9371127405393764	2.1666666666666665	3.8333333333333335	0.0	0.0	2.7659387448264203	1.8333333333333333	1.5	4.0	FALSE
41	D6	20241010_hplc_growth_experiment	1	0	0	0.1654666666666667	-0.06176666666666665	1.495866666666667	3.8434777777777778		0.25133333333333335	0.04167707226947459	-0.6655861970992987	-2.6962375117244477	0.6158689940694269	0.4798728887863688	4.666666666666667	4.1278770325653795	-8.256147666854984	0.1679185632448868	5.833333333333333	5.166666666666667	1.5759353876725983	3.700409932794624	6.613525431741547	4.0	4.0	6.0	FALSE
43	D8	20241010_hplc_growth_experiment	1	0	0	0.15206666666666668	0.15206666666666668	1.7513666666666667	5.348244444444443		0.15206666666666668	0.0002799677456169102	5.345788887216379	2.4624455927195976	6.949002879358016	2.0730464968198716	1.1666666666666667	4.496235291904172	-3.6298399082568102	0.1541616787288716	1.0	1.5	4.434942318544442	0.8162742730504917	0.6537136450121264	0.0	0.0	2.6666666666666665	FALSE
43	D8	20241010_hplc_growth_experiment	1	0	0	0.15206666666666668	0.15206666666666668	1.7513666666666667	5.348244444444443		0.15206666666666668	0.0002799677456169102	3.213319064853044	2.077508089081346	1.9271326653720755	1.0740233313741347	5.833333333333333	0.5979439912597085	0.3147699802398181	1.159217570026365	3.1666666666666665	5.833333333333333	0.0	0.0	2.7796652993686584	2.6666666666666665	2.6666666666666665	6.0	FALSE
44	D9	20241010_hplc_growth_experiment	1	0	0	0.15886666666666666	-0.018766666666666668	1.5223666666666666	4.07126111111111		0.2076	0.07011143535944282	1.7566310205459443	0.9734587607049625	2.685056409845633	1.304285833487671	1.1666666666666667	1.770809188982473	-0.4040849924308309	0.3914296271289599	0.6666666666666666	1.3333333333333333	0.004378509438006439	0.0011888862045010828	0.31779920469672046	0.0	0.0	1.5	FALSE
44	D9	20241010_hplc_growth_experiment	1	0	0	0.15886666666666666	-0.018766666666666668	1.5223666666666666	4.07126111111111		0.2076	0.07011143535944282	-0.18731548897632688	-0.22964331520422382	0.18680344091512846	0.17126350875214036	3.1666666666666665	0.7148256796891528	0.26233642593012285	0.9696730269418489	2.5	3.1666666666666665	0.0	0.0	2.7271778266136897	1.5	1.5	3.3333333333333335	FALSE
44	D9	20241010_hplc_growth_experiment	1	0	0	0.15886666666666666	-0.018766666666666668	1.5223666666666666	4.07126111111111		0.2076	0.07011143535944282	-0.2600518363275551	-1.1395930515204902	0.7678562202129064	0.5697676374995344	4.333333333333333	1.2338037332298826	-3.58336439124756	0.5617969551327318	5.833333333333333	5.0	1.5888020081860486	2.289834296008656	7.22745025175624	3.3333333333333335	3.3333333333333335	6.0	FALSE
45	D10	20241010_hplc_growth_experiment	1	0	0	0.14883333333333332	0.14883333333333332	1.8138	5.360077777777777		0.14883333333333332	0.00047112952312152037	5.300653320135142	2.4573304264679825	6.535259275899446	2.0195932410285273	1.1666666666666667	4.586833171176139	-3.6187047596282733	0.15111671924667167	1.0	1.5	3.9296730986780624	0.7371088823387721	0.686610390490566	0.0	0.0	2.6666666666666665	FALSE
45	D10	20241010_hplc_growth_experiment	1	0	0	0.14883333333333332	0.14883333333333332	1.8138	5.360077777777777		0.14883333333333332	0.00047112952312152037	3.1808848662328826	2.0647347012959645	1.9048606815478082	1.0663854309947431	5.833333333333333	0.5831544019143592	0.33339243768177235	1.1886169053761844	3.1666666666666665	5.833333333333333	0.0	0.0	2.760841215323818	2.6666666666666665	2.6666666666666665	6.0	FALSE
46	D11	20241010_hplc_growth_experiment	1	0	0	0.14803333333333335	0.14803333333333335	1.7984	5.283927777777778		0.14803333333333335	0.0004581081096700175	2.0469905555338563	0.8686571329220921	6.4056206730250125	2.0022392623064804	1.1666666666666667	4.38208139579112	0.7068559960022635	0.15817761423274698	1.0	1.1666666666666667	0.0	0.0	0.6494967702414982	0.0	0.0	1.3333333333333333	FALSE
46	D11	20241010_hplc_growth_experiment	1	0	0	0.14803333333333335	0.14803333333333335	1.7984	5.283927777777778		0.14803333333333335	0.0004581081096700175	-0.6327016331774706	-0.8770781887740157	0.0	0.0	1.3333333333333333	0.7826228662362062	-3.133175211613058	0.8856720273117398	2.5	1.3333333333333333	0.0	0.0	3.1168841353038363	1.8333333333333333	1.3333333333333333	2.8333333333333335	FALSE
46	D11	20241010_hplc_growth_experiment	1	0	0	0.14803333333333335	0.14803333333333335	1.7984	5.283927777777778		0.14803333333333335	0.0004581081096700175	2.6702091871672726	1.7954267689688166	1.7021059525606002	0.9940314514119206	5.833333333333333	0.5300931263308161	0.33501004672376683	1.3075951113679822	3.3333333333333335	5.833333333333333	0.0	0.0	2.937476872948929	2.8333333333333335	2.8333333333333335	6.0	FALSE
49	E2	20241010_hplc_growth_experiment	1	0	0	0.1456	0.14083333333333334	1.7681666666666669	5.414305555555556		0.1456	0.001116512861732065	7.813659539391219	3.356847688288414	7.14954446371495	2.0979620316679366	1.3333333333333333	3.780055795693123	-2.65315132247156	0.18336956331430226	1.0	1.5	3.2803786243126707	0.5150393947881622	0.6272413775650971	0.0	0.0	3.1666666666666665	FALSE
49	E2	20241010_hplc_growth_experiment	1	0	0	0.1456	0.14083333333333334	1.7681666666666669	5.414305555555556		0.1456	0.001116512861732065	1.8851143180284957	1.3570733723782906	1.272377916085318	0.8208268233317131	5.833333333333333	0.47170192516405	0.26881680090886756	1.4694601475685738	3.6666666666666665	5.833333333333333	0.0	0.0	3.2204459129727754	3.1666666666666665	3.1666666666666665	6.0	FALSE
50	E3	20241010_hplc_growth_experiment	1	0	0	0.1502	0.1472333333333333	1.8148666666666664	5.521455555555555		0.1502	0.0003531673524803456	0.03432522303187894	0.03041340674011463	0.2274930097473158	0.20497388596345273	0.5	1.3119000203469278	1.3119000203469278	0.5283536624815699	0.5	0.5	0.0	0.0	0.3437579977251254	0.0	0.0	0.6666666666666666	FALSE
50	E3	20241010_hplc_growth_experiment	1	0	0	0.1502	0.1472333333333333	1.8148666666666664	5.521455555555555		0.1502	0.0003531673524803456	1.6867992397909726	0.7670169882993572	4.647771192042786	1.7312609880464658	1.5	3.8704214838958033	-0.510648601325183	0.17908829398658993	1.1666666666666667	1.5	0.0	0.0	0.9394530991016967	0.6666666666666666	0.6666666666666666	1.6666666666666667	FALSE
50	E3	20241010_hplc_growth_experiment	1	0	0	0.1502	0.1472333333333333	1.8148666666666664	5.521455555555555		0.1502	0.0003531673524803456	-0.5643243170062974	-0.7348117733106706	0.010498887839009985	0.010444157256291664	3.5	0.8152849021419556	0.45366629355562993	0.8501901344411944	2.1666666666666665	3.5	0.0	0.0	3.078837298252393	2.1666666666666665	1.6666666666666667	3.6666666666666665	FALSE
50	E3	20241010_hplc_growth_experiment	1	0	0	0.1502	0.1472333333333333	1.8148666666666664	5.521455555555555		0.1502	0.0003531673524803456	0.9967997340371952	0.792970578148382	0.8078939203375233	0.5921625878690049	5.833333333333333	0.41500747625410783	0.3357760026041667	1.670204081180295	4.166666666666667	5.833333333333333	0.0	0.0	3.711503498173311	3.6666666666666665	3.6666666666666665	6.0	FALSE
51	E4	20241010_hplc_growth_experiment	1	0	0	0.13926666666666665	-0.025300000000000003	1.4593666666666665	3.6909388888888888		0.18816666666666665	0.031198724979688505	2.136539346011327	1.0044787175519454	4.550922329196323	1.7139640993918512	1.3333333333333333	3.022157500990416	-0.7278339806212225	0.22935508170331573	1.0	1.3333333333333333	0.0	0.0	0.6081282536161801	0.0	0.0	1.5	FALSE
51	E4	20241010_hplc_growth_experiment	1	0	0	0.13926666666666665	-0.025300000000000003	1.4593666666666665	3.6909388888888888		0.18816666666666665	0.031198724979688505	-0.2661467741274836	-0.40398606614358423	0.42269882588339147	0.3525556494011437	4.0	0.6421179947191867	0.41791929639220643	1.0794701071460782	2.1666666666666665	4.0	0.0	0.0	2.9573825723582323	1.8333333333333333	1.5	4.166666666666667	FALSE
51	E4	20241010_hplc_growth_experiment	1	0	0	0.13926666666666665	-0.025300000000000003	1.4593666666666665	3.6909388888888888		0.18816666666666665	0.031198724979688505	-0.7259972832270206	-2.7227025793517043	0.4996405149043104	0.40522542265544126	4.666666666666667	2.439774561438771	-10.123884052287595	0.28410296242747374	5.5	5.166666666666667	1.4526992495559699	3.4640835548600766	7.033459851918536	4.166666666666667	4.166666666666667	6.0	FALSE
52	E5	20241010_hplc_growth_experiment	1	0	0	0.1655333333333333	0.1655333333333333	1.8075666666666668	5.368444444444443		0.1655333333333333	0.00018805116915132872	2.555006376055924	1.0739697330764042	6.440809317589854	2.0069796221749154	1.5	4.039409159475155	-1.0017879940421812	0.17159617983586656	1.1666666666666667	1.5	0.0	0.0	0.8934009655294692	0.0	0.0	1.6666666666666667	FALSE
52	E5	20241010_hplc_growth_experiment	1	0	0	0.1655333333333333	0.1655333333333333	1.8075666666666668	5.368444444444443		0.1655333333333333	0.00018805116915132872	-0.4427573751019565	-0.566064670618023	0.049697382218150565	0.04850191521840941	3.3333333333333335	1.004884265799721	0.529968461762997	0.6897781208747609	2.1666666666666665	3.3333333333333335	0.0	0.0	2.749646902118759	2.0	1.6666666666666667	3.5	FALSE
52	E5	20241010_hplc_growth_experiment	1	0	0	0.1655333333333333	0.1655333333333333	1.8075666666666668	5.368444444444443		0.1655333333333333	0.00018805116915132872	1.303258200109315	0.9962909197522007	0.9910304423248	0.6886523149324215	5.833333333333333	0.4441591625132669	0.35961381637313167	1.5605828699734212	3.5	5.833333333333333	0.0	0.0	3.5	3.5	3.5	6.0	FALSE
53	E6	20241010_hplc_growth_experiment	1	0	0	0.16283333333333333	0.16116666666666662	1.7489666666666666	5.459411111111111		0.16283333333333333	0.0019117251426061927	3.4351252275481468	1.2589190315486063	8.459394792308112	2.247008405574154	1.6666666666666667	4.385921570695124	-0.7566167240535856	0.15803911889151465	1.3333333333333333	1.6666666666666667	0.0	0.0	1.0180418004620935	0.0	0.0	1.8333333333333333	FALSE
53	E6	20241010_hplc_growth_experiment	1	0	0	0.16283333333333333	0.16116666666666662	1.7489666666666666	5.459411111111111		0.16283333333333333	0.0019117251426061927	0.012628835915989886	-0.3514086231849204	0.6465948384262694	0.49870942119141937	5.833333333333333	1.1954052225476453	0.3269353500737628	0.5798428578743461	2.3333333333333335	5.833333333333333	0.0	0.0	3.0809942107491004	2.3333333333333335	1.8333333333333333	6.0	FALSE
55	E8	20241010_hplc_growth_experiment	1	0	0	0.1530333333333333	0.1530333333333333	1.7808666666666668	5.244727777777777		0.1530333333333333	0.0001930639657566725	2.6130325451170373	1.0649062970562653	6.247275500146232	1.9806256051553894	1.3333333333333333	4.084626281242617	-1.188746943178392	0.16969659715088486	1.0	1.3333333333333333	0.0	0.0	0.6990833998518168	0.0	0.0	1.5	FALSE
55	E8	20241010_hplc_growth_experiment	1	0	0	0.1530333333333333	0.1530333333333333	1.7808666666666668	5.244727777777777		0.1530333333333333	0.0001930639657566725	-0.39242796396016216	-0.53641711746983	0.2862467320411015	0.25172846747570454	3.6666666666666665	0.7591411006396513	0.5049289532290411	0.9130676497108381	2.0	3.6666666666666665	0.0	0.0	2.846814205520486	1.8333333333333333	1.5	3.8333333333333335	FALSE
55	E8	20241010_hplc_growth_experiment	1	0	0	0.1530333333333333	0.1530333333333333	1.7808666666666668	5.244727777777777		0.1530333333333333	0.0001930639657566725	0.7973460688616134	0.6501774673396177	0.7177059841347917	0.5409896704614876	5.833333333333333	0.41595648527420903	0.3421579902549524	1.6663934933073712	4.333333333333333	5.833333333333333	0.0	0.0	3.895159293223573	3.8333333333333335	3.8333333333333335	6.0	FALSE
56	E9	20241010_hplc_growth_experiment	1	0	0	0.15743333333333331	-0.014666666666666675	1.453566666666667	3.700961111111111		0.19266666666666676	0.04160069493837353	1.8174386350393097	0.8962165527842986	3.8711827806215204	1.5833367783703414	1.3333333333333333	2.852106078617513	-0.6325233879576666	0.24302994399700975	1.0	1.3333333333333333	0.0	0.0	0.6105418822368507	0.0	0.0	1.5	FALSE
56	E9	20241010_hplc_growth_experiment	1	0	0	0.15743333333333331	-0.014666666666666675	1.453566666666667	3.700961111111111		0.19266666666666676	0.04160069493837353	-0.28885047731454994	-0.40758657870073994	0.3733503800376743	0.31725328726508106	3.8333333333333335	0.6129304471279154	0.3753072298131705	1.1308741208858384	2.1666666666666665	3.8333333333333335	0.0	0.0	2.9871241637691455	1.5	1.5	4.0	FALSE
56	E9	20241010_hplc_growth_experiment	1	0	0	0.15743333333333331	-0.014666666666666675	1.453566666666667	3.700961111111111		0.19266666666666676	0.04160069493837353	0.17722552342699055	0.1481869915702041	0.5840756805083411	0.46000107034959736	4.666666666666667	1.6159070234462827	-4.661070356023381	0.4289523905166611	4.5	4.833333333333333	0.490110437060173	0.3701921370115575	4.32476920359909	4.0	4.0	5.0	FALSE
56	E9	20241010_hplc_growth_experiment	1	0	0	0.15743333333333331	-0.014666666666666675	1.453566666666667	3.700961111111111		0.19266666666666676	0.04160069493837353	-0.6171983450664315	-1.185116407377498	0.0	0.0	5.0	3.160583002271827	-8.300667038008807	0.21930991214649673	5.5	5.0	0.0	0.0	6.048533129438395	5.333333333333333	5.0	6.0	FALSE
57	E10	20241010_hplc_growth_experiment	1	0	0	0.12486666666666665	0.12486666666666665	1.8013333333333337	5.3594333333333335		0.12486666666666665	0.0017458123941196681	3.600846621496756	1.4089717754049536	6.9743210166847085	2.076226506072676	1.3333333333333333	3.395564933013254	-1.1170683717950518	0.2041330954448397	1.0	1.3333333333333333	0.0	0.0	0.5288975315104977	0.0	0.0	1.5	FALSE
57	E10	20241010_hplc_growth_experiment	1	0	0	0.12486666666666665	0.12486666666666665	1.8013333333333337	5.3594333333333335		0.12486666666666665	0.0017458123941196681	-0.30980481214536887	-0.4257315904332707	0.30479972892301266	0.2660495645709764	3.6666666666666665	0.7672677666177887	0.4279426258005267	0.903396715875898	2.1666666666666665	3.6666666666666665	0.0	0.0	2.795545066186616	2.0	1.5	3.8333333333333335	FALSE
57	E10	20241010_hplc_growth_experiment	1	0	0	0.12486666666666665	0.12486666666666665	1.8013333333333337	5.3594333333333335		0.12486666666666665	0.0017458123941196681	0.8340728915293775	0.6767126901561458	0.7482042067883885	0.5585890935155415	5.833333333333333	0.41001841744635026	0.29558530957006734	1.6905269399285987	4.166666666666667	5.833333333333333	0.0	0.0	3.8431816911437795	3.8333333333333335	3.8333333333333335	6.0	FALSE
58	E11	20241010_hplc_growth_experiment	1	0	0	0.12706666666666666	-0.017600000000000005	1.4108666666666667	3.5620166666666666		0.18089999999999998	0.03375410510325417	1.635359098557697	0.8314285737874781	4.151182765516323	1.6392263515141405	1.1666666666666667	2.893891648263411	0.4723582941846233	0.23952077852531017	0.8333333333333334	1.1666666666666667	0.0	0.0	0.5281166029842879	0.0	0.0	1.3333333333333333	FALSE
58	E11	20241010_hplc_growth_experiment	1	0	0	0.12706666666666666	-0.017600000000000005	1.4108666666666667	3.5620166666666666		0.18089999999999998	0.03375410510325417	-0.6349549630297651	-0.8196300929823082	0.14774549605036236	0.13779957998385317	3.8333333333333335	0.5345754320972023	0.4653409469960863	1.2966311935448425	2.6666666666666665	3.8333333333333335	0.0	0.0	3.3879256683808014	1.3333333333333333	1.3333333333333333	4.0	FALSE
58	E11	20241010_hplc_growth_experiment	1	0	0	0.12706666666666666	-0.017600000000000005	1.4108666666666667	3.5620166666666666		0.18089999999999998	0.03375410510325417	-0.6554918698287906	-2.006476296633229	0.6001234614932718	0.4700807897020858	4.666666666666667	3.146588886123139	-8.082988338417826	0.2202852694283684	5.666666666666667	5.0	1.454594777440403	2.39746286024563	6.39027518951643	4.0	4.0	6.0	FALSE
61	F2	20241010_hplc_growth_experiment	1	0	0	0.13520000000000004	-0.014600000000000016	1.481766666666667	3.768388888888888		0.1834333333333335	0.03269126184948229	2.17884684747184	1.0242022994688322	4.4397821301951685	1.6937390104693684	1.3333333333333333	2.8984065309034377	-0.7401211047352387	0.23914767413385943	1.0	1.3333333333333333	0.0	0.0	0.5727485385804544	0.0	0.0	1.5	FALSE
61	F2	20241010_hplc_growth_experiment	1	0	0	0.13520000000000004	-0.014600000000000016	1.481766666666667	3.768388888888888		0.1834333333333335	0.03269126184948229	-0.2521719684926436	-0.3650131765883906	0.4019418066660607	0.33785828038008825	3.8333333333333335	0.6850559032289334	0.49841722910326186	1.0118111197828887	2.1666666666666665	3.8333333333333335	0.0	0.0	2.8558734144182205	1.8333333333333333	1.5	4.0	FALSE
61	F2	20241010_hplc_growth_experiment	1	0	0	0.13520000000000004	-0.014600000000000016	1.481766666666667	3.768388888888888		0.1834333333333335	0.03269126184948229	-0.6943680844724935	-2.5619305639515506	0.5846648436055559	0.46037292983100353	4.666666666666667	2.6385730502487124	-8.588486394855952	0.26269774130172713	5.666666666666667	5.166666666666667	1.5319886498431274	3.403964586590342	6.935712337765192	4.0	4.0	6.0	FALSE
62	F3	20241010_hplc_growth_experiment	1	0	0	0.1422	-0.034666666666666686	1.4601666666666668	3.7123722222222217		0.21140000000000006	0.044358761126570896	1.7648670195997558	0.8896613954049897	3.523464425427651	1.5092781660618098	1.3333333333333333	2.4918183856655713	-0.38568570416534537	0.2781692215401179	0.8333333333333334	1.3333333333333333	0.0	0.0	0.5377222051482129	0.0	0.0	1.5	FALSE
62	F3	20241010_hplc_growth_experiment	1	0	0	0.1422	-0.034666666666666686	1.4601666666666668	3.7123722222222217		0.21140000000000006	0.044358761126570896	-0.38092193591116014	-0.4843509343926176	0.21106933779352954	0.191503719573912	3.6666666666666665	0.7169258316658758	0.2552424771197273	0.9668324810522205	2.3333333333333335	3.6666666666666665	0.0	0.0	2.9348983413023944	1.8333333333333333	1.5	3.8333333333333335	FALSE
62	F3	20241010_hplc_growth_experiment	1	0	0	0.1422	-0.034666666666666686	1.4601666666666668	3.7123722222222217		0.21140000000000006	0.044358761126570896	-0.5983489578073227	-2.4451139741155785	0.6241977418169589	0.48501399652963184	4.666666666666667	1.585168081620234	-6.660032359149047	0.43727046273317893	5.833333333333333	5.166666666666667	1.5876166330954238	3.7932373235076904	7.9203191648904845	3.8333333333333335	3.8333333333333335	6.0	FALSE
63	F4	20241010_hplc_growth_experiment	1	0	0	0.13876666666666665	0.13526666666666665	1.7364333333333335	5.318583333333334		0.13876666666666665	0.0008429243765354377	2.846735932576185	1.1299064046640117	7.494501141674398	2.139419029641424	1.3333333333333333	3.590667051040967	0.4653916100026563	0.19304134042698157	1.0	1.3333333333333333	0.0	0.0	0.6647886070874636	0.0	0.0	1.5	FALSE
63	F4	20241010_hplc_growth_experiment	1	0	0	0.13876666666666665	0.13526666666666665	1.7364333333333335	5.318583333333334		0.13876666666666665	0.0008429243765354377	-0.8109296288492545	-1.1007460076865194	0.0	0.0	1.5	0.7738285516816185	-3.0414572794360044	0.8957374072766593	2.1666666666666665	1.6666666666666667	0.0	0.0	3.2362360736930023	2.0	1.5	3.8333333333333335	FALSE
63	F4	20241010_hplc_growth_experiment	1	0	0	0.13876666666666665	0.13526666666666665	1.7364333333333335	5.318583333333334		0.13876666666666665	0.0008429243765354377	0.8350952177763737	0.6762681181312917	0.7270775519888744	0.546430703766549	5.833333333333333	0.4055943063971337	0.2524747369125455	1.7089667424504156	4.333333333333333	5.833333333333333	0.0	0.0	3.8667116816721014	3.8333333333333335	3.8333333333333335	6.0	FALSE
