2'-Deoxyguanosine-5'-Diphosphate [[M+H]],2'-Deoxyguanosine-5'-Monophosphate [[M+H]],2'-Deoxyuridine [[M+Na]],5'-Deoxy-5'-Methylthioadenosine [[M+H]],ATP [[M+H]],Acetyl coenzyme A (Acetyl-CoA) [[M+H]],Ademetionine [[M+H]],Adenine [[M+H]],Adenosine 5'-diphosphate (ADP) [[M+H]],Adenosine phosphate [[M+H]],Adenosine-3'-5'-Diphosphate [[M+H]],Aminoadipate [[M+Na]],Argininosuccinic acid [[M+H]],Biotin [[M+H]],Choline [[M+H]],Cytidine [[M+H]],D-(+)-Melibiose [[M+Na]],D-(+)-Turanose [[M+Na]],Glucosamine [[M+H]],Glutamic Acid [[M-H2O+H]],Glutathione [[M+H]],Guanosine-5'-Diphosphate [[M+H]],Histidine [[M+H]],Imidazoleacetic acid [[M+H]],Isomaltose [[M+Na]],L-Arginine [[M+H]],L-Citrulline [[M+H]],L-Glutamine [[M+H]],L-Valine [[M+H]],Linoleic acid [[M+Na]],Maltose [[M+Na]],N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],N2-Acetyl-L-ornithine [[M+H]],Nicotinamide [[M+H]],O-acetyl-L-serine [[M+H]],Palatinose [[M+Na]],Pidolic Acid [[M+H]],Proline [[M+NH4]],Sucrose [[M+Na]],Thymine [[M+H]],Trehalose [[M+Na]],d-Desthiobiotin [[M+H]],gamma-Glutamylcysteine [[M+H]],Experimental group,Well,Unnamed: 0,Summary_x,Treatment,Supplement,mu,AUC,MaxOD,Summary_y
3266.738184370613,2413.11815629387,142.66085634066448,53.1558259241928,935.3080252690688,66.444782405241,653.1131258773983,2544.053462798316,3266.738184370613,12426.737716424896,2959.9196303228828,603.0841132428639,1302.7085868039308,118.8189050070192,462.7683668694432,1110.018717828732,3341.0000000000005,3341.0000000000005,53.9375292466074,992.763219466542,12460.74181094993,375.9992980814226,559.5803636031459,21.8876930276088,3341.0000000000005,5031.82428638278,1212.812704726252,143.0517080018718,646.8594992980815,117.25549836219,3341.0000000000005,814.5348619560132,130.1536031820309,488.95542817033225,286.4942676649509,3341.0000000000005,3041.2167758540013,312.2904773046327,3192.085517080019,21.8876930276088,3309.341015442209,500.290126345344,255.61698642957415,High glutamate supplementation without formic acid treatment.,B1,1,High glutamate supplementation without formic acid treatment.,None,PosHigh,0.2588463446880483,60256.288,2.1986933333333334,High glutamate supplementation without formic acid treatment.
7319.042016806723,7525.550420168068,381.0,65.6344537815126,2462.09243697479,449.8361344537816,3907.651260504202,12849.945378151262,7319.042016806723,29495.483193277312,5907.100840336135,4093.348739495799,5498.886554621849,2638.18487394958,2572.5504201680674,21169.51260504202,124.8655462184874,124.8655462184874,2675.0042016806724,1909.802521008404,25418.14285714286,870.8571428571429,115.26050420168067,36.81932773109244,124.8655462184874,477128.8613445378,2290.802521008404,17.60924369747899,1581.6302521008404,83.2436974789916,124.8655462184874,888.4663865546219,10274.193277310926,4072.53781512605,378.2313365374669,124.8655462184874,1860.1764705882356,124.3588460720791,124.8655462184874,36.81932773109244,124.8655462184874,2029.8655462184877,40.02100840336135,Negative control with arginine supplementation and formic acid treatment.,G4,30,Negative control with arginine supplementation and formic acid treatment.,Yes,NegHigh,0.2192145355644951,36021.576,1.7553,Negative control with arginine supplementation and formic acid treatment.
6927.956475583865,3431.5095541401274,124.39808917197452,99.3619957537155,1537.3726114649685,219.84819532908705,1839.3704883227176,6893.531847133758,6927.956475583865,15403.456475583866,5742.653927813164,3160.806794055202,2571.676220806794,767.5127388535033,1182.9554140127389,10886.006369426752,1239.3118895466607,1229.745849455948,1683.6772823779197,729.9585987261147,10048.861995753716,88.40870488322717,198.723991507431,48.50743099787686,1237.5758706352854,247761.0923566879,1348.819532908705,81.48649373505893,1502.1656050955414,499.1571125265393,1240.8092270595257,737.0,5065.8970276008495,1576.491507430998,282.9635064580266,1240.8344453183445,1607.7866242038217,89.01989774408429,1105.7647127040002,48.50743099787686,1232.0224716693328,1033.5212314225053,37.554140127388536,Negative control with arginine supplementation and formic acid treatment.,H7,55,Negative control with arginine supplementation and formic acid treatment.,Yes,NegHigh,0.2468695318805466,37443.376,1.70016,Negative control with arginine supplementation and formic acid treatment.
5393.438206954336,6570.514034352744,758.0624214495182,279.5555090071219,603.8910766652702,491.3012149141181,1143.8106409719312,7514.093841642229,5393.438206954336,32780.92207792208,4442.181818181818,1308.857142857143,1827.6661080854628,391.5056556346879,599.4130708001676,2606.8391286133224,3101.9786342689567,3101.9786342689567,783.6510263929619,6582.028906577294,25099.86258902388,397.2630917469627,760.6212819438626,110.66363857458774,3101.9786342689567,10113.896103896104,1740.0251361541684,338.4093003770423,1557.0666108085463,323.05613741097613,3101.9786342689567,3841.4893171344784,81.2438206954336,1794.400921658986,388.3070800167574,3101.9786342689567,9366.069124423962,103.6338500209468,3054.0,114.71218177766622,3101.9786342689567,924.388353581902,1056.8093841642228,High glutamate supplementation without formic acid treatment.,E3,20,High glutamate supplementation without formic acid treatment.,None,PosHigh,0.2779577787235053,39142.924,1.8520933333333327,High glutamate supplementation without formic acid treatment.
11441.187572469587,6204.0604672022655,258.4489438150581,333.0262509855724,2313.182337926813,3046.0972532232468,8551.959827432594,6281.209405654521,11441.187572469587,24223.48085836756,9831.346390099176,4385.917151010762,3256.9710183260804,1397.681601626707,1879.8624669533085,12917.303928189422,195.44397741238225,195.44397741238225,2002.014952836047,1828.4298413184708,16207.706153178146,547.7574630110187,748.3447029868846,203.15887125760787,195.44397741238225,373260.7082040648,2254.0348184467507,61.71915076180492,2139.597226409237,104.1510669105458,195.44397741238225,329.1688040629596,9071.429346344452,3290.402224988725,43.71773178961182,195.44397741238225,2362.043332279909,135.80046812518754,195.44397741238225,203.15887125760787,195.44397741238225,531.0418596796965,55.29007255745024,Negative control with arginine supplementation and formic acid treatment.,E5,36,Negative control with arginine supplementation and formic acid treatment.,Yes,NegHigh,0.2104549285254892,58027.38,2.0737400000000004,Negative control with arginine supplementation and formic acid treatment.
5994.540954625811,7659.281084266353,251.9257513258692,155.95403653506187,463.2480848556276,466.5071650184772,632.121390689452,6264.0,6080.36181496759,36902.04714201532,5323.661756040071,2299.629935179729,2794.2533883323517,1405.43193871538,775.1561579257514,8200.967589864467,1231.4504335524837,1220.1474773176951,3033.259870359458,2451.8927519151443,29572.20742486741,317.4449027695934,353.4342958161462,30.45256334708309,1224.327557788619,264800.725987036,1948.9640542133177,88.58927519151445,1942.5044195639364,192.04106382321643,1243.79581606438,245.46611667648796,5541.443724219211,1536.4702416028283,348.9114778350211,1245.946311624313,2442.6647024160284,93.20329994107249,1112.5282291467706,30.45256334708309,1226.158708807654,1096.2922804949912,84.898055391868,Negative control with arginine supplementation without formic acid treatment.,D6,43,Negative control with arginine supplementation without formic acid treatment.,None,NegHigh,0.2096276228373246,35992.6,1.7692266666666667,Negative control with arginine supplementation without formic acid treatment.
8777.889633420637,12049.539992334174,1063.584753890822,241.91317459330745,469.4625971039288,741.3265304550741,1647.0975864493776,4071.328172624468,8777.889633420637,50831.92470902145,7974.23332312408,4514.267459157553,4699.930633153457,1518.4595301807867,1993.2267893988844,10230.040887174317,3001.112591090935,3001.112591090935,1673.620897020221,4501.005803872132,47590.77615726438,762.6366596333369,1160.3948374744004,34.48030374209647,3001.112591090935,46304.39559457848,3144.3384681734897,553.0110254020857,1242.617100244015,163.11836001068716,3001.112591090935,529.1400458883265,453.5486107614228,1510.4339938703165,980.036325592665,3001.112591090935,4831.221020479133,35.806469270638644,2973.263114991549,35.806469270638644,3001.112591090935,1580.7893100222689,1099.3912231614604,Low glutamate supplementation without formic acid treatment.,H2,15,Low glutamate supplementation without formic acid treatment.,None,PosLow,0.2857287370760631,43672.41999999999,2.0148333333333333,Low glutamate supplementation without formic acid treatment.
7097.109773057469,2407.406359984772,149.75204916440703,9.477977795215637,2477.543395669368,314.9253336387183,1703.19260980025,5519.0264701540655,7097.109773057469,13250.21295771146,6542.648072037354,2537.254655779226,1468.1387604789022,1579.9788984624468,1784.7032188391045,15002.691052046832,297.608502769771,297.608502769771,3163.74898804298,3503.0605931116997,10939.481971237889,293.81731165168475,43.59869785799193,91.93638461359168,297.608502769771,6399.530607329598,1274.7880134565032,954.4323639782148,1539.2235939430195,331.7292228325473,297.608502769771,3072.7604012089096,11.373573354258763,1411.2708937076084,996.1354662771636,297.608502769771,6808.979248082914,158.28222918010113,285.28713163599065,91.93638461359168,297.608502769771,707.0571435230866,176.29038699101085,High glutamate supplementation with formic acid treatment.,G7,54,High glutamate supplementation with formic acid treatment.,Yes,PosHigh,0.1610438143000891,27540.004,1.2799133333333332,High glutamate supplementation with formic acid treatment.
8960.441736742749,8328.51484468852,429.8428007551056,202.9123047880556,1174.40672730393,496.92809335850353,2746.355929294663,4564.284537497855,8960.441736742749,34003.133001544535,8195.172472970655,3825.5181053715455,4821.030719066415,940.8505234254334,1686.2426634631886,8166.185000858075,737.1100051484469,737.1100051484469,1251.430581774498,3406.4420799725417,17216.073794405354,356.1318002402609,1033.6104341856874,66.25707911446713,737.1100051484469,38227.850008580746,1492.4407070533723,481.1920370688176,1179.376008237515,388.4321263085636,737.1100051484469,1340.049425090098,1015.3897374292088,893.6423545563755,45.55174189119616,737.1100051484469,4542.750986785653,71.76365418717707,737.1100051484469,66.25707911446713,737.1100051484469,798.397803329329,543.3080487386305,Low glutamate supplementation without formic acid treatment.,H4,31,Low glutamate supplementation without formic acid treatment.,None,PosLow,0.2406810436221556,43618.552,1.8913666666666664,Low glutamate supplementation without formic acid treatment.
4029.387537993921,5057.13829787234,865.5273556231003,201.9673069484119,707.3343465045592,391.9559270516717,1056.971124620061,6405.30547112462,4029.387537993921,19527.26443768997,3304.9240121580547,408.07750759878417,2864.6033434650453,695.2431610942249,120.91185410334346,3136.6550151975684,516.8981762917933,516.8981762917933,1506.360182370821,2188.5045592705164,19336.8282674772,320.93869061730464,857.466565349544,209.580547112462,516.8981762917933,21472.937689969604,53.40273556231003,67.50911854103343,2173.3905775075987,331.5,516.8981762917933,1936.6048632218844,140.0562310030395,1864.0577507598784,106.80547112462006,516.8981762917933,5351.357142857143,245.85410334346503,516.8981762917933,209.580547112462,516.8981762917933,2010.159574468085,935.0516717325228,Low glutamate supplementation with formic acid treatment.,G3,22,Low glutamate supplementation with formic acid treatment.,Yes,PosLow,0.1467570471080404,11802.232000000002,0.4992666666666666,Low glutamate supplementation with formic acid treatment.
7480.527877947296,4319.710769356287,673.1168067226891,161.1994941665987,1269.9906094476628,63.17277474096436,470.5282532430448,6210.537268499634,7480.527877947296,26319.084980011427,6803.054328139024,1895.1832422289303,5766.149473770091,1993.209961654565,1019.4778820265972,19620.59248592641,302.7936444480705,302.7936444480705,2751.2832585461374,6517.687656033288,29956.965456473856,503.8777401853094,198.23181039406052,283.18830056294365,302.7936444480705,9051.133760300238,901.845818715836,1551.0005384678143,2670.683511462838,119.81043485355308,302.7936444480705,455.2796524435017,63.17277474096436,3668.377678061516,226.55064045035493,302.7936444480705,7839.959182507955,320.2206167904056,187.3399526801012,283.18830056294365,302.7936444480705,657.868205923146,814.710957004161,Low glutamate supplementation with formic acid treatment.,B10,73,Low glutamate supplementation with formic acid treatment.,Yes,PosLow,0.1534146082365613,13439.740000000002,0.5863933333333333,Low glutamate supplementation with formic acid treatment.
8155.586860819506,11231.059261767694,497.4371825262445,842.9624111073484,814.6650863528615,2301.0193024043347,5170.963765662039,6926.887233322045,8155.586860819506,35886.96512021673,7276.880460548595,4398.0,4265.449373518456,2490.164578394853,2607.821876058246,14634.184896715204,1674.010159160176,1674.010159160176,1571.246190314934,81.91330849983068,14348.232983406706,207.01727057229937,588.2864883169658,111.69996613613274,1674.010159160176,275775.30172705726,848.919742634609,25.31865899085676,2019.53538774128,207.01727057229937,1674.010159160176,670.1997968167965,7966.441584828987,2597.39654588554,493.48173479774255,1674.010159160176,186.1666102268879,153.62139342882583,1674.010159160176,111.69996613613274,1674.010159160176,2840.157805621402,144.46528953606503,Negative control with arginine supplementation and formic acid treatment.,C12,90,Negative control with arginine supplementation and formic acid treatment.,Yes,NegHigh,0.2641219101777346,42078.46799999999,1.721326666666667,Negative control with arginine supplementation and formic acid treatment.
7288.029395452602,9295.364406841389,581.6593852656465,170.7463331818769,2050.0442669502504,1336.1895668515026,3707.570137549908,5532.882369283886,7288.029395452602,39973.82943145553,6298.598308278696,2475.103048490531,5034.607721066811,914.1814464227556,1877.173470630041,10451.564968112438,1092.1366779288535,1092.1366779288535,1949.372450269658,3077.100174499731,26662.77811479939,689.4494112064831,1257.8892649888194,54.911900007596,1092.1366779288535,41817.44562985871,1977.8452873106337,499.2915352542525,2064.2806854707383,303.0323370789557,1092.1366779288535,800.2900982588528,491.15643895683087,622.3348667527547,81.35096297421629,1092.1366779288535,3926.200850543114,226.7658092906279,1092.1366779288535,54.911900007596,1092.1366779288535,52.87812593324059,190.1578759522306,Baseline condition with no supplementation or treatment.,A8,56,Baseline condition with no supplementation or treatment.,None,None,0.2422589406277011,49228.5,1.95626,Baseline condition with no supplementation or treatment.
2861.7733844791974,5561.171437002065,491.5343759221009,152.08911183239894,112.41369135438184,49.96164060194748,1499.5839480672764,4936.6509294777225,2861.7733844791974,21687.025671289462,2490.0,2224.027736795515,3333.4700501622897,1143.9746237828267,1163.812334021835,6430.357037474181,1240.600223945719,1240.4176270899077,2476.774859840661,833.9185600472116,19858.28267925642,215.9934184904154,649.7311159060781,145.4001310184076,1237.0283672153628,208769.12363529063,1141.7704337562702,35.2670404249041,1427.5804071997638,11.7556801416347,1241.38048539714,203.52021245205077,5444.34936559457,2042.5494246090293,123.34090577253455,1242.0139128527717,1175.56801416347,77.8813809383299,1122.317215494366,136.9953124446231,1211.9227847979598,1201.283564473296,279.1974033638241,Negative control with arginine supplementation without formic acid treatment.,B4,25,Negative control with arginine supplementation without formic acid treatment.,None,NegHigh,0.2521135968577291,34639.708,1.7076133333333334,Negative control with arginine supplementation without formic acid treatment.
6232.6633565044685,7645.185700099304,152.23038728897714,180.04170804369411,637.4647467725918,950.7080436941408,2584.2571996027805,8406.33763654419,6232.6633565044685,33574.85104270109,5189.006951340615,2168.551142005958,7222.892750744786,965.3455809334656,1517.912611717974,9086.98311817279,81.97020854021847,102.65530521268388,668.93545183714,1482.0506454816284,14229.149950347566,281.0407149950348,978.519364448858,262.74379344587885,101.5047426759262,52359.93445878848,1208.3286991062562,269.33068520357494,1104.4021847070503,54.89076464746772,81.97020854021847,736.9999999999999,1665.7517378351538,793.3545183714001,72.45580933465739,81.97020854021847,2111.464746772592,25.61569016881827,81.97020854021847,248.1062562065541,81.97020854021847,1289.5670307845082,33.66633565044687,Baseline condition with no supplementation or treatment.,F11,85,Baseline condition with no supplementation or treatment.,None,None,0.2033970075757436,51872.956,2.135933333333333,Baseline condition with no supplementation or treatment.
8557.048076923076,12904.798076923076,321.8557692307692,33.26442307692308,339.83653846153845,605.0528846153846,2892.206730769231,5216.221153846154,8557.048076923076,40926.92788461538,7308.283653846154,2054.3028846153848,12572.153846153846,744.4038461538462,1335.0721153846157,8375.442307692309,463.9038461538461,463.9038461538461,1564.2632007898158,427.0432692307692,15635.177884615385,93.5,2952.442307692308,278.7019230769231,463.9038461538461,48664.95192307692,930.5048076923076,78.21634615384616,1533.7596153846157,97.09615384615384,463.9038461538461,1009.6201923076924,589.7692307692307,2804.100961538461,248.6163211150539,463.9038461538461,1568.8221153846157,51.24519230769231,392.8798076923077,278.7019230769231,434.2355769230769,1743.235576923077,154.6346153846154,Baseline condition with no supplementation or treatment.,B12,89,Baseline condition with no supplementation or treatment.,None,None,0.241023835655426,29924.748,1.4388266666666667,Baseline condition with no supplementation or treatment.
3639.968119879244,7039.910577063998,949.1541117778592,221.6325713930489,127.17149146269452,17.68610146169924,1354.2500547815418,5274.669212124873,3639.968119879244,25995.200367467085,3266.87559856816,1482.2637415519364,2595.645938331289,73.27099176989685,212.23321754039088,4993.375979353085,191.1783348478918,191.1783348478918,3074.012873104868,1688.6015919384274,24168.478745065862,324.0203238949654,460.6808333118802,135.5934445396942,191.1783348478918,234202.72433705212,1205.1814853186484,158.2846095921386,1171.4936730106497,40.42537476959826,191.1783348478918,1863.77821594002,6166.554042979135,1013.1609551630564,10.94853900009953,191.1783348478918,2229.290979481804,14.317320230899384,191.1783348478918,170.1234521553927,191.1783348478918,1329.8263908582428,1057.7973064711546,Negative control with arginine supplementation without formic acid treatment.,H8,63,Negative control with arginine supplementation without formic acid treatment.,None,NegHigh,0.2463597507717942,24044.568,1.4139666666666668,Negative control with arginine supplementation without formic acid treatment.
2376.109792006992,247.22529627818412,160.89265313342142,179.89949285040564,2291.7392543882465,1536.3286268715729,1028.1432956330832,14521.542998054292,2376.109792006992,2947.0825000780364,2191.6718725613628,562.7479334209906,576.8590246490963,62.78737683255471,549.7695413292322,2504.2767903701256,3571.0320573515487,3571.0320573515487,1557.9117876577636,4069.214729635694,4740.44695085788,461.5400858408461,800.5390546150725,141.47440298676742,3571.0320573515487,5454.65336232819,840.730842578127,486.2768721917684,1557.9117876577636,158.9305476074041,3571.0320573515487,1758.0465513115316,137.3473868212134,2743.023525372233,515.1112926193399,3571.0320573515487,6538.226255241784,276.65687916844416,3335.579394229469,124.25549396167992,3571.0320573515487,4045.861594647744,247.96022461927024,Formic acid treatment without glutamate supplementation.,H9,71,Formic acid treatment without glutamate supplementation.,Yes,None,0.6650433311831482,11025.019999999997,0.2272466666666666,Formic acid treatment without glutamate supplementation.
3292.2435657361534,5165.021894506789,167.13058435239165,530.3915804790512,1478.228045162478,161.7885108799408,2583.2741006066017,3448.6900031436435,3292.2435657361534,20231.19539352467,3138.849741741493,1188.992924296923,16422.297007667195,560.1545612541346,410.5765040255101,5940.385701365373,1262.255646204821,1262.255646204821,614.3384493318506,4398.052774533485,16063.61493165978,702.8642383038937,1227.150591957287,119.38810424168352,1262.255646204821,13962.653750280171,1836.1469678166864,231.99861937500944,1797.226146803116,96.15732250411575,1262.255646204821,7597.191631178352,283.1298940398964,2423.7750497862826,169.40223575795503,1262.255646204821,5485.546302853842,22.13144724301077,1232.4926654297376,124.93618490392475,1262.255646204821,141.94652369655182,279.31412727386004,High glutamate supplementation without formic acid treatment.,H12,95,High glutamate supplementation without formic acid treatment.,None,PosHigh,0.2407981772586813,35604.196,1.7842333333333336,High glutamate supplementation without formic acid treatment.
2941.5454545454545,4064.272727272727,920.6363636363636,265.126894975442,3209.272727272727,1518.2727272727273,456.0,7423.818181818181,2941.5454545454545,20539.0,2855.181818181818,2452.7272727272725,13933.90909090909,1518.2727272727273,984.5454545454544,11515.727272727272,1490.6363636363635,1490.6363636363635,1008.7272727272726,5221.545454545454,17816.81818181818,492.5686758209824,706.7105469736578,157.1818181818182,1490.6363636363635,8116.454545454545,76.0,141.63636363636363,2302.454545454545,492.27272727272725,1490.6363636363635,874.0,60.45454545454545,1447.4545454545455,480.2084122619481,1490.6363636363635,5701.727272727272,367.9090909090909,1490.6363636363635,70.81818181818181,1490.6363636363635,3166.090909090909,1098.5454545454545,Formic acid treatment without glutamate supplementation.,B11,81,Formic acid treatment without glutamate supplementation.,Yes,None,0.1490277573600402,9283.728,0.3832266666666666,Formic acid treatment without glutamate supplementation.
14943.243243243243,6310.243243243243,315.9054054054054,402.41891891891896,1542.8243243243244,38.01351351351352,2946.702702702703,4949.621621621622,14943.243243243243,27561.10810810811,13216.905405405409,2689.783783783784,3769.891891891892,1756.486486486487,2630.797297297297,13354.540540540542,1285.9054054054054,1285.9054054054054,1287.2162162162165,1604.4324324324325,19743.432432432437,1115.5,388.0,87.82432432432432,1285.9054054054054,7122.945945945947,2367.3243243243246,482.3783783783784,1597.8783783783786,277.891891891892,1285.9054054054054,5783.2972972972975,15.72972972972973,1854.7972972972973,871.6891891891893,1285.9054054054054,8840.108108108108,318.52702702702703,1064.3783783783783,87.82432432432432,1240.027027027027,1998.986486486487,171.71621621621622,High glutamate supplementation with formic acid treatment.,A6,40,High glutamate supplementation with formic acid treatment.,Yes,PosHigh,0.2492811139019776,27198.516,1.5292800000000002,High glutamate supplementation with formic acid treatment.
10077.663626078278,6221.37940302286,702.4937086706813,136.9360936791824,2056.949138505408,64.40351348884948,2264.0312049541703,5302.886218343422,10077.663626078278,32967.663143299826,8665.740445745809,3921.678559828712,4706.410601108231,1844.912955634427,2355.1869471230034,8406.144745221523,594.493970666303,593.5031473818591,2003.4446811454409,4769.823291312638,28491.123544182567,717.3560579373388,845.172261630594,35.66963823997818,593.5031473818591,26592.706131188173,1618.014423496788,364.62296867533246,1989.573155163227,343.81567970201183,594.493970666303,1295.9968560525404,590.5306775285276,2179.811225776444,121.8712639865921,594.493970666303,5163.180135236841,33.6879916710905,594.493970666303,18.825642404432926,594.493970666303,1466.4184609768806,1114.676194999318,Baseline condition with no supplementation or treatment.,D4,27,Baseline condition with no supplementation or treatment.,None,None,0.244617372466718,43232.028000000006,1.8555266666666668,Baseline condition with no supplementation or treatment.
9327.721109399075,10306.761171032358,1073.6209553158706,8.52080123266564,1232.959938366718,259.03235747303546,3628.157164869029,5275.228043143297,9327.721109399075,44748.69183359014,8147.590138674885,2121.679506933744,1944.446841294299,327.1987673343606,890.4237288135594,3393.835130970724,3318.0,3318.0,1089.8104776579353,6981.944530046225,31777.47611710324,1497.9568567026197,26.414483821263484,92.08615379805586,3318.0,16467.300462249616,2269.9414483821265,130.36825885978428,238.5824345146379,281.1864406779661,3318.0,3558.2865947611717,403.88597842835134,1964.8967642526968,292.26348228043145,3318.0,9798.06933744222,5.112480739599384,3015.51155624037,97.75820940839104,3183.371340523883,995.2295839753468,1376.9614791987674,High glutamate supplementation without formic acid treatment.,C10,74,High glutamate supplementation without formic acid treatment.,None,PosHigh,0.2245098406023509,53547.088,2.229393333333333,High glutamate supplementation without formic acid treatment.
3382.217054263566,4381.542635658915,489.5116279069768,341.37984496124034,672.232558139535,457.9302325581396,1820.4418604651164,3263.4108527131784,3382.217054263566,20637.689922480626,3071.666666666667,1139.937984496124,3478.46511627907,521.0930232558139,205.27906976744188,3405.527131782946,1147.1016479395166,1103.23512252744,2276.868217054264,2106.93023255814,25010.209302325584,33.83720930232558,388.0,19.550387596899224,1097.4543840849897,186467.83720930232,1865.558139534884,161.30169904488963,911.3488372093024,450.4108527131783,1136.863268445073,1961.0542635658917,4785.333333333334,1203.8527131782946,107.52713178294574,1124.2127812313038,2551.3255813953488,31.58139534883721,1060.957858604559,39.10077519379845,1097.407444147181,1136.9302325581396,127.07751937984496,Negative control with arginine supplementation without formic acid treatment.,E10,76,Negative control with arginine supplementation without formic acid treatment.,None,NegHigh,0.1857733331597648,39431.89599999999,1.7818333333333332,Negative control with arginine supplementation without formic acid treatment.
3195.532115113861,6139.475694298981,741.6496177615005,33.38615642656273,1869.6247598875127,219.3947422316979,1553.6486365646867,5524.216525866611,3195.532115113861,36947.74389963925,2791.321149806548,2282.182264301466,2966.598471046002,488.8687191032399,1139.898769421213,9581.826894423502,146.66061573097198,146.66061573097198,5133.121550584019,238.47254590401943,30826.15364628308,212.2405658545773,319.5532115113861,116.85154749296954,146.66061573097198,350244.6281692334,3175.261948712019,34.57851915608282,2710.240484199181,188.39331126417537,146.66061573097198,1613.2667730406918,7621.582567092462,1696.7321641070985,127.58281205865042,146.66061573097198,2018.6701010775248,113.52344856536328,146.66061573097198,116.85154749296954,146.66061573097198,140.69880208337148,563.987571063006,Negative control with arginine supplementation without formic acid treatment.,A9,64,Negative control with arginine supplementation without formic acid treatment.,None,NegHigh,0.2484608300071916,31361.34,1.6020266666666665,Negative control with arginine supplementation without formic acid treatment.
5124.798257728128,2162.9630510255065,291.5104523501454,174.2437052360223,169.12056777565687,655.6147053469999,215.8512509768252,3838.5918343816857,5124.798257728128,14166.072821839887,4862.216323550135,676.4822711026275,5503.09426459473,146.86786148938623,652.0042941877298,3740.679926722095,1112.635314313532,1112.635314313532,1148.239644371565,603.0483403579343,14235.056211327328,187.24581915424045,26.703247543524768,269.2577460638748,1112.635314313532,153746.1730024725,260.3566635493665,247.43156195536483,3876.4214350683455,494.0100795552082,1112.635314313532,680.9328123598816,4203.536217476524,2781.58828578383,636.4273997873403,1112.635314313532,1119.3111261994131,203.40782676433523,1112.635314313532,269.2577460638748,1112.635314313532,3191.03808145121,155.7689440038945,Formic acid treatment without glutamate supplementation.,G12,94,Formic acid treatment without glutamate supplementation.,Yes,None,0.6517730881197443,9742.756,0.1946666666666666,Formic acid treatment without glutamate supplementation.
