2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	2'-Deoxyinosine [[M+H]]	3-Methylhistidine [[M+Na]]	5'-Deoxy-5'-Methylthioadenosine [[M+H]]	ATP [[M+H]]	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	Ademetionine [[M+H]]	Adenine [[M+H]]	Adenosine phosphate [[M+H]]	Adenosine-3'-5'-Diphosphate [[M+H]]	Alpha-D-Glucose [[M+Na]]	Aminoadipate [[M+Na]]	Asparagine [[M+NH4]]	Biotin [[M+H]]	Choline [[M+H]]	Cytidine [[M+H]]	D-(+)-Melibiose [[M+Na]]/Isomaltose [[M+Na]]/Maltose [[M+Na]]	D-(+)-Turanose [[M+Na]]/Palatinose [[M+Na]]	D-Fructose [[M+Na]]/D-Mannose [[M+Na]]	D-Galactose [[M+Na]]	D-Glucose [[M+Na]]	Deoxyadenosine [[M+H]]	Galactose [[M+Na]]	Glucosamine [[M+H]]	Glutamic Acid [[M-H2O+H]]	Glutathione [[M+H]]	Guanosine-5'-Diphosphate [[M+H]]	Histidine [[M+H]]	Imidazoleacetic acid [[M+H]]	Indole-3-Ethanol [[M+H]]	Inositol [[M+Na]]	L-2-Amino-4-[2-Aminophenyl]-4-Oxobutanoic Acid [[M+H]]	L-Arginine [[M+H]]	L-Citrulline [[M+H]]	L-Glutamine [[M+H]]	L-Threonine [[M+Na]]	L-Tryptophan [[M+NH4]]	L-Tyrosine [[M+Na]]	Methionine [[M+H]]	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	N2-Acetyl-L-ornithine [[M+H]]	Niacin [[M+H]]	Nicotinamide [[M+H]]	Nicotinamide ribotide [[M+H]]	O-acetyl-L-serine [[M+H]]	Phenylethyl alcohol [[M+H]]	Pidolic Acid [[M+H]]	Proline [[M+NH4]]	Spermidine [[M+H]]	Sucrose [[M+Na]]	Thymine [[M+H]]	Trehalose [[M+Na]]	Xanthurenic acid [[M+H]]	gamma-Glutamylcysteine [[M+H]]	Experimental group	Well	Unnamed: 0	Summary_x	Treatment	Supplement	mu	AUC	MaxOD	Summary_y
1678.7799757806797	682.1613426421792	2116.8099395391337	544.5234870575274	31.93199652464953	95.4423086170943	201.93583191616796	32.14898816575808	4053.786476526058	7674.566268694562	1640.603052333842	2088.679574894096	29.13502052521826	2285.5921274093635	5.0232794008997	5.525607340989669	1305.047988353742	3786.548012398194	3804.631818241433	1699.8777492644583	1756.1384785545351	2144.940304184172	349.6202463026191	1804.361960803172	261.2105288467844	1148.321671045671	13471.430697332817	175.81477903148948	102.47489977835389	238.10344360264577	1591.3749142050249	1710.9289639464378	161.74959670897033	4526.979396090809	968.488268493462	4.01862352071976	233.08016420174607	726.3662013700966	239.1080994828257	2302.6712773724225	4122.103076378294	16.07449408287904	99.46093213781404	1529.0862496338686	175.81477903148948	77.35850277385538	596.7655928268844	1266.8710649069042	250.15931416480504	630.9238927530023	3489.169871864932	238.10344360264577	3729.282627227937	92.99703527382547	195.1954991757604	Leucine supplementation with acetic acid treatment.	C12	27	Leucine supplementation with acetic acid treatment.	Yes	NegHigh	0.140493931978154	1860.024855896907	0.0795118472514914	Leucine supplementation with acetic acid treatment.
8196.282522996058	10061.455978975033	914.1484888304864	457.07424441524313	134.89027595269383	1499.3199737187913	364.8830486202365	1640.0328515111696	7477.191195795007	67590.70302233903	7192.854139290408	147.50591327201053	3725.494743758213	2777.3810775295665	1326.5827858081473	3202.4310118265444	16024.770696452038	1468.266097240473	1468.266097240473	21.349540078843628	21.349540078843628	147.50591327201053	194.08672798948757	21.349540078843628	4431.0	7714.947437582129	43140.62746386334	1378.0157687253616	1606.0676741130094	231.9336399474376	2173.771353482261	147.50591327201053	116.45203679369251	21633.877135348223	4650.318002628122	52.403416557161634	119.36333771353485	1034.4822601839685	5.337385019710907	2521.186596583443	3159.731931668857	76.66425755584757	421.16819973718793	1503.201708278581	187.7483046430941	173.70762155059134	552.1767411300921	9761.591984231276	4.36695137976347	1614.895868698372	1444.0052562417873	256.1944809461235	1468.266097240473	11.645203679369253	557.0289093298292	Low glutamine supplementation without acetic acid treatment.	D7	45	Low glutamine supplementation without acetic acid treatment.	None	PosLow	0.2522212524177751	55200.14287986359	2.1910359942575885	Low glutamine supplementation without acetic acid treatment.
2469.6000000000004	7918.05	2695.3500000000004	27.3	105.0180433129686	33.6	911.4	1045.8	4957.05	63826.350000000006	2319.4500000000003	316.05	3060.75	2999.8500000000004	1514.1	1126.65	9359.7	1920.45	1920.45	120.75	120.75	354.90000000000003	256.2	120.75	4431.0	8826.300000000001	46769.100000000006	495.6	749.7	330.75	1801.8	378.0	95.55	26739.300000000003	3246.6000000000004	349.65000000000003	197.4	788.5500000000001	5.775	1480.5	246.75	142.8	229.95	1681.0500000000002	198.8410409668743	47.25	785.4000000000001	7533.75	4.7250000000000005	706.6500000000001	1781.85	337.05	1920.45	30.450000000000003	224.7	Baseline condition with no supplementation or treatment.	D4	42	Baseline condition with no supplementation or treatment.	None	None	0.249260920628222	28611.265410795782	1.4838174424331876	Baseline condition with no supplementation or treatment.
3874.781400582149	7753.853810467269	1206.8463664603871	71.87440582475193	3.2182569772276985	358.2992767980171	68.65614884752424	1661.6933525752352	5261.850157767288	49739.23433537983	3547.591941230666	1796.8601456187985	3320.1684481732427	1803.296659573254	1308.7578374059308	2027.5018956534504	11626.489706397932	511.7028593792041	507.4118500762338	347.5717535405915	807.7825012841524	1836.551981671273	109.42073722574176	807.7825012841524	4154.769757600959	8805.151089694984	40518.92809562247	818.510024541578	114.78449885445458	467.7200140237589	821.7282815188057	2041.4476758881035	207.0411988683153	13908.23390325237	3541.155427276211	464.5017570465312	854.9836036168252	468.7927663495015	201.67743723960243	1970.6460223890945	153.40358258118698	129.80303141485052	465.5745093722737	1392.432518813851	148.52423951868798	643.6513954455397	344.35349656336376	9041.156601358349	182.36789537623625	1331.2856362465247	481.6657942584122	505.2663454247487	520.2848779851446	180.22239072475116	10.19114709455438	Low glutamine supplementation without acetic acid treatment.	B9	23	Low glutamine supplementation without acetic acid treatment.	None	PosLow	0.2602773904249483	42934.253836861375	1.9101534029393612	Low glutamine supplementation without acetic acid treatment.
1119.3778538812787	5528.299086757991	1178.9155251141551	279.9315068493151	28.550228310502284	448.4474885844749	564.041095890411	352.351598173516	9873.504566210046	41596.2899543379	965.13698630137	4795.045662100457	653.8698630136987	2185.13698630137	1498.5388127853882	329.3721461187215	10314.988584474886	3529.3188736681886	3554.8515981735163	2956.689497716895	4040.205479452055	4690.5936073059365	91.22146118721462	4052.043378995434	3611.952054794521	4131.42694063927	57720.90182648402	54.31506849315069	927.5342465753424	55.01141552511416	1399.657534246575	4337.545662100457	1.0445205479452055	19637.682648401827	1867.6027397260275	43.17351598173517	420.5936073059361	610.0	82.86529680365297	1508.2876712328768	586.3242009132421	268.7899543378996	885.0570776255709	919.8744292237444	153.19634703196348	78.68721461187215	596.0730593607307	4430.159817351599	54.31506849315069	1201.89497716895	3288.150684931507	52.22602739726028	3550.673515981736	81.47260273972603	338.4246575342466	Leucine supplementation without acetic acid treatment.	F12	63	Leucine supplementation without acetic acid treatment.	None	NegHigh	0.1975036023894041	15009.085752585495	0.7060666666666198	Leucine supplementation without acetic acid treatment.
1561.3158756137482	1928.5675437492132	1097.7847161022285	173.70011330731464	2.9777162281253937	77.42062193126024	55.58403625834068	677.926727936548	8422.966637290698	23116.01107893743	1511.6872718116583	4609.50472113811	913.166309958454	3182.186075790004	1304.2397079189225	272.95732091149443	5716.222585924714	5283.46116077049	5283.46116077049	3422.388518192119	4327.614251542239	4378.235427420371	433.75399723026567	4327.614251542239	1938.4932645096312	15539.708422510388	28750.84275462672	2.481430190104495	579.66209240841	107.19778421251418	93.301775147929	3785.669898023417	256.0835956187839	4887.424902429813	1109.69558101473	539.959209366738	315.63792018129175	668.00100717613	306.70477149691555	1300.2694196147552	125.06408158126654	4.96286038020899	1505.7318393554074	989.5943598136726	73.45033362709304	347.4002266146293	794.0576608334384	15219.107641948887	421.8431323177641	1081.9035628855595	4715.709933274582	50.621175878131695	5222.91426413194	202.95847486908556	660.0604305677956	No glutamine supplementation with acetic acid treatment.	C5	31	No glutamine supplementation with acetic acid treatment.	Yes	None	0.188287876924108	22153.74787437766	1.1369049866109908	No glutamine supplementation with acetic acid treatment.
814.9069767441861	1019.8023255813954	2433.813953488372	351.3604651162791	2.3372093023255816	4.674418604651163	366.9418604651163	170.32720870987956	5018.767441860466	7884.186046511629	789.1976744186047	8050.127906976744	141.79069767441862	2113.616279069768	427.7093023255814	8.569767441860465	2056.744186046512	6879.965116279071	6877.627906976744	8868.151162790698	9905.872093023256	7827.313953488372	165.16279069767444	10070.255813953489	357.593023255814	1000.3255813953488	18591.72093023256	88.28141573116595	220.4767441860465	186.19767441860463	1463.093023255814	5825.104651162791	57.65116279069768	2956.5697674418607	621.6976744186047	21.034883720930235	299.9418604651163	726.8720930232558	151.13953488372093	1287.8023255813955	961.76480588992	14.80232558139535	112.96511627906978	472.8953488372093	202.4113893212838	4.674418604651163	338.8953488372093	631.046511627907	396.546511627907	483.0232558139536	6283.197674418605	201.0	6696.104651162791	101.27906976744188	62.32558139534884	Leucine supplementation with acetic acid treatment.	F3	65	Leucine supplementation with acetic acid treatment.	Yes	NegHigh	0.1397627705726429	4694.13379708818	0.1856109831745396	Leucine supplementation with acetic acid treatment.
2227.234125881769	1291.6603988396398	1565.156625847614	521.2675613765842	4.061825153583773	254.5689516371164	162.9818970851528	293.2592294113476	4797.015506382436	9533.103635461115	2227.234125881769	2579.258972525696	903.079125813459	3005.7506136519924	699.9878681342702	429.1995245620187	10112.590690705734	2850.949943909855	2967.840245551877	1925.3051227987085	2649.663941854481	2443.8648007395705	74.46679448236918	2711.9452608760994	1355.295659579119	47340.57216501888	9323.24266919262	54.28575707626303	2.0309125767918865	331.71572087600816	2201.509233242405	2465.52786822535	2.0309125767918865	1645.039187201428	1332.2786503754776	1160.328052207098	754.1455368487206	861.1069325597599	196.3215490898824	77.17467791809169	177.77043401846925	6.769708589306289	496.8966104550816	1565.156625847614	88.3055399704557	488.772960147914	123.20869632537446	45852.59021708935	13.539417178612576	701.3418098521315	2617.1693406258114	331.71572087600816	2617.1693406258114	95.87229914722931	73.11285276450792	Low glutamine supplementation with acetic acid treatment.	F8	70	Low glutamine supplementation with acetic acid treatment.	Yes	PosLow	0.189629368329504	8914.835985476182	0.4027496910286423	Low glutamine supplementation with acetic acid treatment.
726.5643564356436	999.2524752475248	1155.0742574257426	5.435643564356436	35.33168316831684	774.5792079207921	693.0445544554456	17.212871287128714	6692.183168316832	12020.0198019802	704.8217821782179	15757.024752475249	203.11226802428504	2334.608910891089	63.41584158415842	4.982673267326733	1492.990099009901	6879.108910891089	7120.693069306932	14562.995049504952	16920.252475247526	15602.108910891093	419.450495049505	17241.861386138615	800.8514851485149	9605.688118811882	12812.71782178218	123.13705650105422	92.40594059405942	183.00000000000003	721.1287128712872	13660.678217821784	38.049504950495056	2841.9356435643567	1032.772277227723	170.31683168316837	228.29702970297032	724.7524752475248	260.91089108910893	2306.524752475248	2.264851485148515	10.871287128712872	203.83663366336637	492.8316831683169	251.61985650718125	10.871287128712872	132.26732673267327	9697.188118811882	1052.70297029703	630.5346534653467	7602.653465346535	200.21287128712876	6422.212871287129	144.1267493147711	8.606435643564357	Leucine supplementation with acetic acid treatment.	G4	78	Leucine supplementation with acetic acid treatment.	Yes	NegHigh	0.148549684209267	2341.327438720714	0.0971465846192851	Leucine supplementation with acetic acid treatment.
2244.0	7071.0	1006.0	59.0	3.0	230.0	94.0	745.0	5045.0	47153.0	2094.0	1076.0	3892.0	3057.0	719.0	1050.0	7952.0	2037.0	2037.0	410.0	675.0	1076.0	71.0	690.0	4512.0	9502.0	45045.0	73.0	734.0	243.0	1032.0	1076.0	32.0	21076.0	2967.0	165.0	20.0	679.0	24.0	884.0	193.0	603.0	171.0	713.0	12.0	946.0	960.0	10407.0	25.0	1067.0	1991.0	248.0	2037.0	490.0	724.0	Baseline condition with no supplementation or treatment.	C3	29	Baseline condition with no supplementation or treatment.	None	None	0.2377483041491073	41085.41769110683	1.842112478200553	Baseline condition with no supplementation or treatment.
1152.2824156305508	557.4511545293074	2272.0603907637656	373.80106571936057	9.970900855118238	40.63055062166963	110.5150976909414	294.6412561246452	6783.676731793961	6463.507992895205	1127.9040852575488	2738.499111900533	316.9182948490231	3864.777975133215	900.373001776199	113.76554174067496	9028.108348134992	1147.4067495559502	1147.4067495559502	1067.7708703374778	1524.4582593250443	2727.1225577264654	277.91296625222026	1524.4582593250443	368.9253996447602	56890.89698046182	2771.0035523978686	63.38365896980462	2.437833037300177	178.77442273534638	2335.4440497335704	2398.827708703375	60.13321492007105	284.4138543516874	2221.6785079928954	1087.2735346358793	240.5328596802842	624.0852575488454	47.13143872113677	3196.8117229129666	537.9484902309059	8.126110124333925	513.5701598579041	973.5079928952044	194.85645234148163	9.75133214920071	308.7921847246892	59757.788632326825	40.63055062166963	201.52753108348136	1054.7690941385436	352.6731793960924	1147.4067495559502	96.76452242071186	177.004865316733	High glutamine supplementation with acetic acid treatment.	A6	8	High glutamine supplementation with acetic acid treatment.	Yes	PosHigh	0.2025984540395857	7735.15947874448	0.4298281525821253	High glutamine supplementation with acetic acid treatment.
971.8471854813904	3560.71116579514	1228.575576745617	189.01162719163327	4.464841587203937	55.81051984004921	396.6267609966164	408.5330052291602	8056.06250384497	27746.01390341433	910.0835435250692	4790.775023069824	5.953122116271916	2096.2431251922485	1628.1788988003689	235.14832359274067	9526.483666564132	3359.0491541064284	3365.0022762227004	2949.0278683482	3544.340079975392	4570.509504767763	308.0740695170716	3565.920147646877	4862.956628729621	10321.969609350968	49472.67720701322	114.6834107061727	89.29683174407873	258.2166717932943	413.7419870808981	3773.535281451861	31.998031374961545	17175.50144570901	1394.5188557366962	338.5838203629652	209.84755459858505	393.65019993848045	115.34174100276836	1634.1320209166408	360.9080282989849	654.0992925253768	887.0151953245155	1361.0325438326668	243.33386650261457	280.54087972931404	145.10735158412794	10263.926668717317	149.5721931713319	180.08194401722545	2823.268163641956	258.2166717932943	3313.6565979698557	360.1638880344509	746.3726853275914	Leucine supplementation without acetic acid treatment.	D6	44	Leucine supplementation without acetic acid treatment.	None	NegHigh	0.1770140954703321	23955.82551920641	1.2000352189701404	Leucine supplementation without acetic acid treatment.
2594.567708333333	5989.973958333333	1522.4322916666667	133.31770833333334	31.737801774603625	452.1614583333333	221.88541666666663	299.265625	6858.869791666667	41232.46354166666	2296.234375	1728.46875	2351.239583333333	2101.3854166666665	1205.453125	1062.8125	9653.880208333334	1365.8072916666667	1365.8072916666667	812.0260416666666	1222.234375	1762.03125	179.0	1222.234375	2336.3229166666665	10758.645833333334	34061.276041666664	190.1875	914.578125	124.92708333333334	1032.046875	1734.0625	14.916666666666666	18951.625	5186.338541666667	695.4895833333334	74.58333333333333	580.8177083333334	5.127604166666667	2213.2604166666665	396.2239583333333	261.0416666666667	548.1875	1542.9427083333333	16.78125	211.63020833333331	102.55208333333331	11105.458333333334	18.64583333333333	716.0	1312.6666666666667	137.97916666666666	1365.8072916666667	169.4670510836009	182.72916666666663	Baseline condition with no supplementation or treatment.	D5	43	Baseline condition with no supplementation or treatment.	None	None	0.2571941673307095	43854.78997151657	2.0251374763587364	Baseline condition with no supplementation or treatment.
3069.8067632850243	1687.6731078904993	332.92270531400965	115.29790660225444	30.265700483091788	752.3188405797101	131.1513687600644	613.9668757801933	3868.244766505636	14520.330112721418	3000.628019323672	3853.8325281803545	355.98228663446054	3973.454106280193	1337.4557165861513	158.53462157809983	11771.916264090178	1527.6972624798711	1527.6972624798711	2076.803542673108	2723.913043478261	3728.4460547504023	20.177133655394524	2723.913043478261	1924.033816425121	30734.098228663446	13422.117552334945	30.265700483091788	495.7809983896941	44.67793880837359	2403.9613526570047	2857.9468599033817	108.09178743961353	4894.396135265701	3670.797101449276	1105.4186795491144	337.2463768115942	12.971014492753625	108.09178743961353	1790.0	61.97262479871176	25.94202898550725	658.6392914653784	366.0708534621578	101.66580985607114	291.1272141706924	265.1851851851852	31340.85346215781	446.7793880837359	1736.6747181964574	1275.4830917874397	337.2463768115942	1478.695652173913	17.294685990338163	50.44283413848631	Low glutamine supplementation with acetic acid treatment.	B10	13	Low glutamine supplementation with acetic acid treatment.	Yes	PosLow	0.8195688407452532	5672.190882142785	0.1487017722550563	Low glutamine supplementation with acetic acid treatment.
565.9019306713471	875.6450197455025	2110.6965774462483	480.9512944273805	14.37626151820974	653.4664326458974	20.910925844668714	665.6426212477778	5957.0	6979.021500658184	565.9019306713471	7755.33962264151	244.3964458095656	4448.7994734532695	6.534664326458974	37.901053093462046	4200.482229047829	3395.411584028083	3386.2630539710403	5975.297060114085	7185.516893374287	7691.299912242212	211.72312417727076	7269.160596752962	1221.982229047828	45195.04541465556	8266.3503729706	63.1113083166926	1.960399297937692	440.4363756033348	1053.3878894251866	6788.209302325582	192.11913119789384	2002.2211496270293	1487.2896007020624	1329.1507240017552	175.1290039491005	775.0111891180343	282.29749890302764	879.5658183413778	219.79839014103223	84.95063624396666	483.565160157964	1991.765686704695	244.0487633279065	457.4265028521282	585.5059236507241	42779.83347959632	95.40609916630102	886.1004826678368	2821.6680561649846	420.8323826239579	3211.13405002194	97.38857984806631	207.8089529388073	Low glutamine supplementation with acetic acid treatment.	D2	40	Low glutamine supplementation with acetic acid treatment.	Yes	PosLow	0.2081383126369313	11099.081775776433	0.6365307879169491	Low glutamine supplementation with acetic acid treatment.
2629.6744172491344	8412.228369366176	1776.6225950446142	77.34336521320984	3.412207288818081	263.87736366859826	512.9684957523182	374.2053993403829	6535.514360516231	53663.78403124196	2431.7663944976857	3060.7499380698187	3444.0545568470498	4024.129795946124	717.700933081403	2544.3692350286824	17293.066539730033	2420.392370201625	2420.392370201625	1023.6621866454244	1358.0585009495962	3073.261364795485	42.083889895423	1358.0585009495962	2578.491307916863	13033.494440855464	49529.32619962405	250.05448953652456	1375.1195373936866	192.22101060341856	938.3570044249724	2699.055965455102	1.7061036444090405	29397.30319559737	4100.335758729727	93.2669992276942	156.96153528563173	790.4946885761888	93.2669992276942	3060.7499380698187	868.9754562190046	601.6858852615883	270.7017782462344	609.6477022688305	134.2134866935112	6.824414577636162	188.80880331460048	11702.733598216411	32.98467045857478	1329.6234402094456	2303.2399199522047	192.22101060341856	2420.392370201625	13.648829155272324	617.6095192760727	Baseline condition with no supplementation or treatment.	E6	56	Baseline condition with no supplementation or treatment.	None	None	0.2290088655778861	47044.94875184768	2.078827154252902	Baseline condition with no supplementation or treatment.
3981.000000000001	1314.2578875171469	1609.1467764060358	1388.8902606310014	72.81207133058986	1856.7078189300412	242.10013717421128	1806.6015185027177	6447.508916323732	8599.105624142661	3828.094650205762	662.5898491083677	970.2208504801098	5206.063100137175	1796.6378600823048	316.7325102880659	23523.75994513032	346.46410608139007	342.2167352537723	533.3484224965707	733.5816186556928	651.6680384087792	218.4362139917696	733.5816186556928	3758.9231824417016	43456.06447187929	4496.145404663924	45.50754458161866	165.64746227709193	218.4362139917696	1327.0000000000002	651.6680384087792	751.7846364883403	1195.9382716049383	1691.0603566529494	1765.692729766804	29.12482853223594	1083.079561042524	10.011659807956104	3007.138545953361	43.68724279835392	9.101508916323732	1144.9698216735255	2482.891632373114	141.9835390946502	10.921810699588478	218.4362139917696	43579.84499314129	8.19135802469136	18.203017832647465	329.4746227709191	61.890260631001375	329.4746227709191	21.84362139917696	265.1269695755575	High glutamine supplementation with acetic acid treatment.	C11	26	High glutamine supplementation with acetic acid treatment.	Yes	PosHigh	0.215914522026354	10528.746400786107	0.6334152611245099	High glutamine supplementation with acetic acid treatment.
1348.79185520362	3876.298642533937	1456.1131221719456	145.52036199095022	2.728506787330317	632.10407239819	416.552036199095	251.93212669683257	6227.361990950226	33736.16742081448	1336.0588235294117	4836.733031674208	628.4660633484162	2599.3574660633485	1031.3755656108597	355.61538461538464	13381.506787330316	3435.190045248869	3440.6470588235293	3861.7466063348415	4432.914027149322	4511.131221719457	79.12669683257919	4494.760180995475	5179.615384615385	9010.438914027149	56737.47963800905	103.9647653686259	53.660633484162894	122.78280542986424	1085.0361990950223	3283.3031674208146	48.203619909502265	21345.108597285067	2174.6199095022625	45.47511312217195	97.31674208144796	903.1357466063348	307.4117647058824	1224.1900452488687	62.755656108597286	494.7692307692308	1158.7058823529412	1305.1357466063348	366.5294117647059	512.9592760180996	876.7601809954751	9256.004524886876	100.04524886877827	848.2679221775528	3066.841628959276	201.0	3388.8054298642533	10.914027149321267	229.1945701357466	Leucine supplementation without acetic acid treatment.	B4	18	Leucine supplementation without acetic acid treatment.	None	NegHigh	0.2195347115237614	18514.65462040041	1.1513245947155475	Leucine supplementation without acetic acid treatment.
2510.2655889145494	5730.831408775981	1710.280985373364	185.64665127020783	46.63587374903772	134.52655889145495	1060.069284064665	277.1247113163972	9595.33102386451	37730.2155504234	2330.0	6278.802925327174	1130.0230946882216	1981.12779060816	2275.292532717475	243.044649730562	14803.302540415703	5697.648190916089	5767.602001539645	4994.522709776751	5790.023094688221	5748.768283294842	67.26327944572748	5855.492686682062	3323.7028483448803	5873.429561200924	67037.27482678983	69.95381062355658	751.5550423402617	31.38953040800616	1637.6366435719783	4673.452655889145	1.3452655889145495	22892.832948421863	3334.464973056197	71.74749807544265	70.8506543494996	335.4195535026944	634.0685142417244	2213.410315627405	448.4218629715165	159.63818321785988	2056.4626635873747	625.100076982294	299.54580446497306	103.1370284834488	129.14549653579675	5728.140877598152	521.9630484988452	652.005388760585	5280.6158583525785	11.65896843725943	5726.347190146266	548.8683602771363	827.7867590454196	Leucine supplementation without acetic acid treatment.	E10	49	Leucine supplementation without acetic acid treatment.	None	NegHigh	0.180766421225875	17601.44560550699	0.8897119262670699	Leucine supplementation without acetic acid treatment.
5838.592435408767	8219.155640147694	835.7625169584599	401.8089023838749	107.3943699247421	92.72513131935575	96.43413657213	1719.7421022029846	4899.595938914758	57729.43042434663	5537.544842391925	148.3602101109692	4998.502745655404	3617.516456539133	1697.4880706863394	1050.884821619365	13840.771268269167	2582.703991015122	2598.776347110477	210.17696432387305	210.17696432387305	148.3602101109692	569.9504738429733	210.17696432387305	4565.785466165077	8415.732918544729	46084.390265719805	600.8588509494252	2773.099593990866	127.3425136785819	1738.2871284668558	81.59811556103305	25.96303676941961	16848.77452826907	5484.382433768828	420.3539286477461	289.30240971638995	650.3122543197484	118.68816808877536	2782.9902746649304	111.2701575832269	157.01455570077573	485.87968811342415	1912.6103753472448	181.74125738593727	7.41801050554846	382.0275410357457	9449.30904898448	530.3877511467149	2836.152683288028	2255.075193686732	127.3425136785819	2466.488493094863	794.9634591779433	254.6850273571638	Low glutamine supplementation without acetic acid treatment.	A3	5	Low glutamine supplementation without acetic acid treatment.	None	PosLow	0.2573272488340888	49726.955687000496	2.1804643508961696	Low glutamine supplementation without acetic acid treatment.
1843.4545607049208	593.5126742656342	2298.550851572916	337.65208677302866	6.291653790801776	805.3316852226274	322.6263496796958	19.92357033753896	7526.915151729192	7308.804486981397	1495.3163842805554	2015.426430986836	415.2491501929172	5402.4333883684585	10.486089651336297	11.534698616469925	11876.545139103488	503.3323032641421	503.3323032641421	350.2353943546322	971.0119017137408	2000.745905474965	169.87465235164797	971.0119017137408	1826.6768172627824	72330.9491969875	5175.933851899595	405.35508579671273	170.89818969567088	205.52735716619136	1394.649923627727	2000.745905474965	3.145826895400888	3546.3955200819346	5301.76692771563	2300.648069503183	6.291653790801776	1533.066307025366	11.534698616469925	3563.173263524073	5.2430448256681474	10.486089651336297	438.3185474258571	717.2485321514025	109.52678568770078	12.583307581603552	545.2766618694873	70019.81503783297	356.0256432145985	3561.0760455938057	446.70741914692616	232.7911902596657	503.3323032641421	230.30329219809065	380.6731339254331	High glutamine supplementation with acetic acid treatment.	D8	46	High glutamine supplementation with acetic acid treatment.	Yes	PosHigh	0.1968773921452404	6942.532382727542	0.375917962270849	High glutamine supplementation with acetic acid treatment.
7551.892156862745	10451.745098039217	1957.7843137254904	785.5686274509803	133.48529411764704	2726.475490196078	1018.7843137254902	4543.10294117647	6895.2058823529405	89238.75490196078	7111.544117647059	285.38235294117646	5431.470588235294	4559.980392156863	1784.406862745098	3745.2598039215686	21093.745098039213	3277.2941176470586	3188.303921568627	10.740196078431373	208.66666666666663	313.0	33.75490196078431	219.40686274509804	4753.303921568628	17265.632352941175	65073.3137254902	971.220588235294	2809.328431372549	138.08823529411765	1945.5098039215688	156.5	16.877450980392155	30121.647058823528	8902.088235294117	3082.436274509804	95.12745098039215	1291.892156862745	92.05882352941175	1457.5980392156862	164.17156862745097	262.36764705882354	885.2990196078431	2095.872549019608	125.019004013423	41.42647058823529	767.156862745098	17411.392156862745	30.68627450980392	1916.979657474022	2284.5931372549016	138.08823529411765	3097.779411764706	466.4313725490196	1024.9215686274508	Low glutamine supplementation without acetic acid treatment.	F5	67	Low glutamine supplementation without acetic acid treatment.	None	PosLow	0.0856380139173774	50345.471941245785	2.2447690406205254	Low glutamine supplementation without acetic acid treatment.
5497.685942898709	6764.049463538826	926.2111292962358	63.91398436079288	55.24768139661757	1050.7892344062557	150.57701400254592	1249.030914711766	5957.0	50744.45371885798	5089.286415711948	272.9885433715221	3620.348063284234	2979.041643935261	2410.3155119112566	1708.344971813057	12992.954719039826	1382.2753227859612	1382.2753227859612	664.0554646299328	696.5541007455902	259.9890889252591	516.7283142389525	726.8861611202037	3767.675213675214	8729.133660665577	44818.86906710312	263.2389525368249	1096.287324968176	66.0805601018367	1230.6150209128932	145.16057464993636	146.24386252045826	15883.166757592291	5770.674486270232	345.5688306964903	49.83124204400801	367.2345881069285	5.958083287870522	2165.4924531733045	674.8883433351518	217.74086197490453	908.3492763137968	1527.4358974358977	212.432751402709	292.48772504091653	704.1371158392435	8576.390070921987	40.08165120931079	1467.8550645571922	1263.1136570285507	66.0805601018367	1382.2753227859612	102.91234769958174	375.90089107110384	Low glutamine supplementation without acetic acid treatment.	H10	85	Low glutamine supplementation without acetic acid treatment.	None	PosLow	0.2477749608644076	46418.23298656295	2.0482832219696707	Low glutamine supplementation without acetic acid treatment.
4533.975903614458	605.5421686746988	1664.8192771084337	140.0	5.0602409638554215	622.4096385542168	281.1836047669616	580.2409638554217	6930.843373493976	7794.457831325301	4270.843373493976	4200.0	6.746987951807229	5775.421686746988	787.710843373494	932.7710843373494	15988.67469879518	809.6385542168674	809.6385542168674	2133.734939759036	3221.686746987952	4200.0	128.19277108433735	3221.686746987952	1555.1807228915663	52381.927710843374	6787.469879518072	140.0	26.98795180722892	263.132530120482	1165.5421686746988	3893.012048192771	258.0722891566265	3004.0963855421687	3577.590361445783	440.2409638554217	202.40963855421683	1342.6506024096386	9.27710843373494	1922.89156626506	821.4457831325301	8.433734939759036	974.9397590361446	846.7469879518072	139.65312064282412	10.120481927710845	251.32530120481928	50750.843373493975	240.55744792896385	2867.469879518072	765.7831325301205	285.0602409638554	809.6385542168674	20.24096385542169	265.5691323888292	High glutamine supplementation with acetic acid treatment.	B2	16	High glutamine supplementation with acetic acid treatment.	Yes	PosHigh	0.230110090417425	8771.352612339553	0.4940537591607463	High glutamine supplementation with acetic acid treatment.
