Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank
L-Aspartic acid,DeepCCS-30932474,03-20250130_AAs_HILIC_DanielExpt_test2-WASH1,156.026728,1,156.026728,1,precursor,0.12,0,0,0
L-Aspartic acid,DeepCCS-30932474,04-20250130_AAs_HILIC_DanielExpt_test2-WASH2,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,05-20250130_AAs_HILIC_DanielExpt_test2-MAT1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,06-20250130_AAs_HILIC_DanielExpt_test2-MAT1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,07-20250130_AAs_HILIC_DanielExpt_test2-A1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,08-20250130_AAs_HILIC_DanielExpt_test2-A2,156.026728,1,156.026728,1,precursor,0.13,0,0,0
L-Aspartic acid,DeepCCS-30932474,09-20250130_AAs_HILIC_DanielExpt_test2-A3,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,10-20250130_AAs_HILIC_DanielExpt_test2-A4,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,11-20250130_AAs_HILIC_DanielExpt_test2-A5,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,12-20250130_AAs_HILIC_DanielExpt_test2-A8,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,13-20250130_AAs_HILIC_DanielExpt_test2-WASH1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,14-20250130_AAs_HILIC_DanielExpt_test2-WASH2,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,15-20250130_AAs_HILIC_DanielExpt_test2-WASH1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,16-20250130_AAs_HILIC_DanielExpt_test2-WASH2,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,17-20250130_AAs_HILIC_DanielExpt_test2-MAT1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,18-20250130_AAs_HILIC_DanielExpt_test2-MAT1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,19-20250130_AAs_HILIC_DanielExpt_test2-A10,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,20-20250130_AAs_HILIC_DanielExpt_test2-A11,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,21-20250130_AAs_HILIC_DanielExpt_test2-A12,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,22-20250130_AAs_HILIC_DanielExpt_test2-B1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,23-20250130_AAs_HILIC_DanielExpt_test2-B2,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,24-20250130_AAs_HILIC_DanielExpt_test2-B3,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,25-20250130_AAs_HILIC_DanielExpt_test2-WASH1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,26-20250130_AAs_HILIC_DanielExpt_test2-WASH2,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,27-20250130_AAs_HILIC_DanielExpt_test2-WASH1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,28-20250130_AAs_HILIC_DanielExpt_test2-WASH2,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,29-20250130_AAs_HILIC_DanielExpt_test2-MAT1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,30-20250130_AAs_HILIC_DanielExpt_test2-MAT1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,31-20250130_AAs_HILIC_DanielExpt_test2-B4,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,32-20250130_AAs_HILIC_DanielExpt_test2-B6,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,33-20250130_AAs_HILIC_DanielExpt_test2-B7,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,34-20250130_AAs_HILIC_DanielExpt_test2-B8,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,35-20250130_AAs_HILIC_DanielExpt_test2-B9,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,36-20250130_AAs_HILIC_DanielExpt_test2-B11,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,37-20250130_AAs_HILIC_DanielExpt_test2-WASH1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,38-20250130_AAs_HILIC_DanielExpt_test2-WASH2,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,39-20250130_AAs_HILIC_DanielExpt_test2-WASH1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,40-20250130_AAs_HILIC_DanielExpt_test2-WASH2,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,41-20250130_AAs_HILIC_DanielExpt_test2-MAT1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,42-20250130_AAs_HILIC_DanielExpt_test2-MAT1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,43-20250130_AAs_HILIC_DanielExpt_test2-B12,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,44-20250130_AAs_HILIC_DanielExpt_test2-C1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,45-20250130_AAs_HILIC_DanielExpt_test2-C3,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,46-20250130_AAs_HILIC_DanielExpt_test2-C4,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,47-20250130_AAs_HILIC_DanielExpt_test2-C5,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,48-20250130_AAs_HILIC_DanielExpt_test2-C6,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,49-20250130_AAs_HILIC_DanielExpt_test2-WASH1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,50-20250130_AAs_HILIC_DanielExpt_test2-WASH2,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
L-Aspartic acid,DeepCCS-30932474,51-20250130_AAs_HILIC_DanielExpt_test2-WASH1,156.026728,1,156.026728,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,01-20250130_AAs_HILIC_DanielExpt_test2-WASH1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,02-20250130_AAs_HILIC_DanielExpt_test2-WASH2,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,03-20250130_AAs_HILIC_DanielExpt_test2-WASH1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,04-20250130_AAs_HILIC_DanielExpt_test2-WASH2,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,05-20250130_AAs_HILIC_DanielExpt_test2-MAT1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,06-20250130_AAs_HILIC_DanielExpt_test2-MAT1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,07-20250130_AAs_HILIC_DanielExpt_test2-A1,147.076418,1,147.076418,1,precursor,0.11,0,0,0
Glutamine,DeepCCS-30932474,08-20250130_AAs_HILIC_DanielExpt_test2-A2,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,09-20250130_AAs_HILIC_DanielExpt_test2-A3,147.076418,1,147.076418,1,precursor,0.09,0,0,0
Glutamine,DeepCCS-30932474,10-20250130_AAs_HILIC_DanielExpt_test2-A4,147.076418,1,147.076418,1,precursor,0.09,0,0,0
Glutamine,DeepCCS-30932474,11-20250130_AAs_HILIC_DanielExpt_test2-A5,147.076418,1,147.076418,1,precursor,0.09,0,0,0
Glutamine,DeepCCS-30932474,12-20250130_AAs_HILIC_DanielExpt_test2-A8,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,13-20250130_AAs_HILIC_DanielExpt_test2-WASH1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,14-20250130_AAs_HILIC_DanielExpt_test2-WASH2,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,15-20250130_AAs_HILIC_DanielExpt_test2-WASH1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,16-20250130_AAs_HILIC_DanielExpt_test2-WASH2,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,17-20250130_AAs_HILIC_DanielExpt_test2-MAT1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,18-20250130_AAs_HILIC_DanielExpt_test2-MAT1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,19-20250130_AAs_HILIC_DanielExpt_test2-A10,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,20-20250130_AAs_HILIC_DanielExpt_test2-A11,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,21-20250130_AAs_HILIC_DanielExpt_test2-A12,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,22-20250130_AAs_HILIC_DanielExpt_test2-B1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,23-20250130_AAs_HILIC_DanielExpt_test2-B2,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,24-20250130_AAs_HILIC_DanielExpt_test2-B3,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,25-20250130_AAs_HILIC_DanielExpt_test2-WASH1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,26-20250130_AAs_HILIC_DanielExpt_test2-WASH2,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,27-20250130_AAs_HILIC_DanielExpt_test2-WASH1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,28-20250130_AAs_HILIC_DanielExpt_test2-WASH2,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,29-20250130_AAs_HILIC_DanielExpt_test2-MAT1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,30-20250130_AAs_HILIC_DanielExpt_test2-MAT1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,31-20250130_AAs_HILIC_DanielExpt_test2-B4,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,32-20250130_AAs_HILIC_DanielExpt_test2-B6,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,33-20250130_AAs_HILIC_DanielExpt_test2-B7,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,34-20250130_AAs_HILIC_DanielExpt_test2-B8,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,35-20250130_AAs_HILIC_DanielExpt_test2-B9,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,36-20250130_AAs_HILIC_DanielExpt_test2-B11,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,37-20250130_AAs_HILIC_DanielExpt_test2-WASH1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,38-20250130_AAs_HILIC_DanielExpt_test2-WASH2,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,39-20250130_AAs_HILIC_DanielExpt_test2-WASH1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,40-20250130_AAs_HILIC_DanielExpt_test2-WASH2,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,41-20250130_AAs_HILIC_DanielExpt_test2-MAT1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,42-20250130_AAs_HILIC_DanielExpt_test2-MAT1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,43-20250130_AAs_HILIC_DanielExpt_test2-B12,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,44-20250130_AAs_HILIC_DanielExpt_test2-C1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,45-20250130_AAs_HILIC_DanielExpt_test2-C3,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,46-20250130_AAs_HILIC_DanielExpt_test2-C4,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,47-20250130_AAs_HILIC_DanielExpt_test2-C5,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,48-20250130_AAs_HILIC_DanielExpt_test2-C6,147.076418,1,147.076418,1,precursor,0.08,0,0,0
Glutamine,DeepCCS-30932474,49-20250130_AAs_HILIC_DanielExpt_test2-WASH1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,50-20250130_AAs_HILIC_DanielExpt_test2-WASH2,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,51-20250130_AAs_HILIC_DanielExpt_test2-WASH1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,01-20250130_AAs_HILIC_DanielExpt_test2-WASH1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,02-20250130_AAs_HILIC_DanielExpt_test2-WASH2,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,03-20250130_AAs_HILIC_DanielExpt_test2-WASH1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,04-20250130_AAs_HILIC_DanielExpt_test2-WASH2,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,05-20250130_AAs_HILIC_DanielExpt_test2-MAT1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,06-20250130_AAs_HILIC_DanielExpt_test2-MAT1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,07-20250130_AAs_HILIC_DanielExpt_test2-A1,169.058363,1,169.058363,1,precursor,0.11,0,0,0
Glutamine,DeepCCS-30932474,08-20250130_AAs_HILIC_DanielExpt_test2-A2,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,09-20250130_AAs_HILIC_DanielExpt_test2-A3,169.058363,1,169.058363,1,precursor,0.09,0,0,0
Glutamine,DeepCCS-30932474,10-20250130_AAs_HILIC_DanielExpt_test2-A4,169.058363,1,169.058363,1,precursor,0.09,0,0,0
Glutamine,DeepCCS-30932474,11-20250130_AAs_HILIC_DanielExpt_test2-A5,169.058363,1,169.058363,1,precursor,0.09,0,0,0
Glutamine,DeepCCS-30932474,12-20250130_AAs_HILIC_DanielExpt_test2-A8,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,13-20250130_AAs_HILIC_DanielExpt_test2-WASH1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,14-20250130_AAs_HILIC_DanielExpt_test2-WASH2,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,15-20250130_AAs_HILIC_DanielExpt_test2-WASH1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,16-20250130_AAs_HILIC_DanielExpt_test2-WASH2,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,17-20250130_AAs_HILIC_DanielExpt_test2-MAT1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,18-20250130_AAs_HILIC_DanielExpt_test2-MAT1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,19-20250130_AAs_HILIC_DanielExpt_test2-A10,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,20-20250130_AAs_HILIC_DanielExpt_test2-A11,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,21-20250130_AAs_HILIC_DanielExpt_test2-A12,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,22-20250130_AAs_HILIC_DanielExpt_test2-B1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,23-20250130_AAs_HILIC_DanielExpt_test2-B2,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,24-20250130_AAs_HILIC_DanielExpt_test2-B3,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,25-20250130_AAs_HILIC_DanielExpt_test2-WASH1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,26-20250130_AAs_HILIC_DanielExpt_test2-WASH2,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,27-20250130_AAs_HILIC_DanielExpt_test2-WASH1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,28-20250130_AAs_HILIC_DanielExpt_test2-WASH2,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,29-20250130_AAs_HILIC_DanielExpt_test2-MAT1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,30-20250130_AAs_HILIC_DanielExpt_test2-MAT1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,31-20250130_AAs_HILIC_DanielExpt_test2-B4,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,32-20250130_AAs_HILIC_DanielExpt_test2-B6,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,33-20250130_AAs_HILIC_DanielExpt_test2-B7,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,34-20250130_AAs_HILIC_DanielExpt_test2-B8,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,35-20250130_AAs_HILIC_DanielExpt_test2-B9,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,36-20250130_AAs_HILIC_DanielExpt_test2-B11,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,37-20250130_AAs_HILIC_DanielExpt_test2-WASH1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,38-20250130_AAs_HILIC_DanielExpt_test2-WASH2,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,39-20250130_AAs_HILIC_DanielExpt_test2-WASH1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,40-20250130_AAs_HILIC_DanielExpt_test2-WASH2,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,41-20250130_AAs_HILIC_DanielExpt_test2-MAT1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,42-20250130_AAs_HILIC_DanielExpt_test2-MAT1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,43-20250130_AAs_HILIC_DanielExpt_test2-B12,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,44-20250130_AAs_HILIC_DanielExpt_test2-C1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,45-20250130_AAs_HILIC_DanielExpt_test2-C3,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,46-20250130_AAs_HILIC_DanielExpt_test2-C4,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,47-20250130_AAs_HILIC_DanielExpt_test2-C5,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,48-20250130_AAs_HILIC_DanielExpt_test2-C6,169.058363,1,169.058363,1,precursor,0.08,0,0,0
Glutamine,DeepCCS-30932474,49-20250130_AAs_HILIC_DanielExpt_test2-WASH1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,50-20250130_AAs_HILIC_DanielExpt_test2-WASH2,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Glutamine,DeepCCS-30932474,51-20250130_AAs_HILIC_DanielExpt_test2-WASH1,169.058363,1,169.058363,1,precursor,#N/A,#N/A,#N/A,#N/A
Alanylglycine,DeepCCS-30932474,01-20250130_AAs_HILIC_DanielExpt_test2-WASH1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Alanylglycine,DeepCCS-30932474,02-20250130_AAs_HILIC_DanielExpt_test2-WASH2,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Alanylglycine,DeepCCS-30932474,03-20250130_AAs_HILIC_DanielExpt_test2-WASH1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Alanylglycine,DeepCCS-30932474,04-20250130_AAs_HILIC_DanielExpt_test2-WASH2,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Alanylglycine,DeepCCS-30932474,05-20250130_AAs_HILIC_DanielExpt_test2-MAT1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Alanylglycine,DeepCCS-30932474,06-20250130_AAs_HILIC_DanielExpt_test2-MAT1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Alanylglycine,DeepCCS-30932474,07-20250130_AAs_HILIC_DanielExpt_test2-A1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Alanylglycine,DeepCCS-30932474,08-20250130_AAs_HILIC_DanielExpt_test2-A2,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Alanylglycine,DeepCCS-30932474,09-20250130_AAs_HILIC_DanielExpt_test2-A3,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Alanylglycine,DeepCCS-30932474,10-20250130_AAs_HILIC_DanielExpt_test2-A4,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Alanylglycine,DeepCCS-30932474,11-20250130_AAs_HILIC_DanielExpt_test2-A5,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Alanylglycine,DeepCCS-30932474,12-20250130_AAs_HILIC_DanielExpt_test2-A8,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
Alanylglycine,DeepCCS-30932474,13-20250130_AAs_HILIC_DanielExpt_test2-WASH1,147.076418,1,147.076418,1,precursor,#N/A,#N/A,#N/A,#N/A
