2'-Deoxyguanosine-5'-Diphosphate [[M+H]],2'-Deoxyguanosine-5'-Monophosphate [[M+H]],2'-Deoxyuridine [[M+Na]],Acetyl coenzyme A (Acetyl-CoA) [[M+H]],Ademetionine [[M+H]],Adenine [[M+H]],Adenosine 5'-diphosphate (ADP) [[M+H]],Adenosine phosphate [[M+H]],Adenosine-3'-5'-Diphosphate [[M+H]],Aminoadipate [[M+Na]],Cytidine [[M+H]],D-(+)-Melibiose [[M+Na]],D-(+)-Turanose [[M+Na]],Glucosamine [[M+H]],Glutamic Acid [[M-H2O+H]],Glutathione [[M+H]],Histidine [[M+H]],Imidazoleacetic acid [[M+H]],Isomaltose [[M+Na]],L-Arginine [[M+H]],L-Citrulline [[M+H]],L-Valine [[M+H]],Maltose [[M+Na]],N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],Nicotinamide [[M+H]],O-acetyl-L-serine [[M+H]],Palatinose [[M+Na]],Pidolic Acid [[M+H]],Spermine [[M+H]],Sucrose [[M+Na]],Thymine [[M+H]],Trehalose [[M+Na]],gamma-Glutamylcysteine [[M+H]],Experimental group,Well,Unnamed: 0,Summary_x,Treatment,Supplement,mu,AUC,MaxOD,Summary_y
378.7261744966443,1726.3489932885907,1458.6979865771812,77.61879194630873,954.1758389261744,5864.23355704698,378.7261744966443,45337.40402684564,378.7261744966443,500.5073825503356,1442.6389261744966,173.97315436241612,173.97315436241612,3988.0,3779.2322147651007,69312.24295302013,939.455033557047,83.15261469252403,173.97315436241612,4797.644295302013,384.0791946308725,2180.017449664429,173.97315436241612,362.66711409395975,3144.8993288590605,1746.4228187919464,173.97315436241612,2966.9114093959734,58243.5355704698,173.97315436241612,94.08654167509398,173.97315436241612,2138.5315436241613,Growth with alanine supplementation and spermine treatment.,G4,30,Growth with alanine supplementation and spermine treatment.,Yes,NegHigh,0.2557914569831532,8118.103999999999,0.5681466666666667,Growth with alanine supplementation and spermine treatment.
969.4313068453806,1040.743417903303,475.41407371948304,333.82336045955003,39.27333652465295,4969.11057922451,969.4313068453806,18530.81378650072,969.4313068453806,419.6045955002394,649.0435615126855,2159.0,2159.0,5750.443274293921,11856.413595021542,21233.439444710388,466.1124940162757,77.47920231643458,2159.0,4464.758257539493,940.4930588798468,3199.743417903303,2124.894207754907,2515.560555289612,1632.943992340833,2445.281953087602,2159.0,14212.81378650072,38501.30540928674,2159.0,87.74070503973304,2159.0,325.5552896122547,"Growth with high glutamate supplementation, no spermine treatment.",F2,13,"Growth with high glutamate supplementation, no spermine treatment.",None,PosHigh,0.2635151779659508,16689.68,1.1998666666666666,"Growth with high glutamate supplementation, no spermine treatment."
453.8362701908958,1074.2107195301028,340.9691629955948,213.10572687224672,49.72466960352424,3947.191629955948,453.8362701908958,16062.64684287812,428.57929515418505,220.9985315712188,101.02790014684288,2150.789280469897,2218.6674008810573,2452.294419970632,7289.794419970632,34388.95007342144,319.7316442229609,128.65271659324523,2210.774596182085,1969.254772393539,564.3355359765052,1070.264317180617,2054.4970631424376,708.7738619676946,995.5225498617614,524.0822320117475,2158.682085168869,6374.229074889869,100420.94346549192,2150.0,128.65271659324523,2158.682085168869,602.2209985315712,"Growth with spermine treatment, no supplementation.",B10,73,"Growth with spermine treatment, no supplementation.",Yes,None,0.2936903022452877,5152.552,0.3220933333333333,"Growth with spermine treatment, no supplementation."
1056.304820415879,720.6758034026465,190.46431947069945,171.59856913916846,27.79749527410208,3153.4714083175804,1056.304820415879,14881.95534026465,1056.304820415879,66.91989603024575,174.07042209803643,2178.5,2178.5,2165.1160207939506,6840.242911153119,15681.905482041588,373.7218809073724,12.354442344045369,2178.5,2019.9513232514175,272.82726843100187,1815.0734877126652,2178.5,128.6921077504726,1244.710066162571,182.2280245746692,2178.5,9139.19872400756,158228.49078449907,2178.5,21.6202741020794,2178.5,46.32915879017013,Growth with low glutamate supplementation and spermine treatment.,D12,91,Growth with low glutamate supplementation and spermine treatment.,Yes,PosLow,0.238197035759107,4770.652,0.2944733333333333,Growth with low glutamate supplementation and spermine treatment.
849.6279348103373,785.844509482901,533.1640168395957,208.5227366473879,164.36498065147043,4464.022036698394,849.6279348103373,20026.3600803707,849.6279348103373,343.44921330158,673.8146470488142,2157.1881540227814,2189.897602908646,5673.453909253243,13706.89455562163,30371.54102674758,715.5191943782918,65.41889777172953,2157.1881540227814,9506.183582454449,107.12344510120712,2500.637367324361,2105.6707720275444,389.2424417417907,1248.6832112178874,541.4039912658395,2245.503666014616,11462.20862582916,42173.11018476759,2238.1440400152965,95.67513799115444,2277.395378678334,700.7999423796526,Baseline growth with no supplementation or treatment.,G2,14,Baseline growth with no supplementation or treatment.,None,None,0.2527344975028836,10678.248,0.7404799999999999,Baseline growth with no supplementation or treatment.
1078.5,948.9840622683467,379.7535211267605,713.1371386212008,317.0705634577291,5142.262416604892,1078.5,21462.869532987395,1078.5,315.795033358043,815.470719051149,562.8346923647146,562.8346923647146,4571.432913269088,952.1819866567828,29360.94329132691,291.8106004447739,119.92216456634544,562.8346923647146,1497.4280948851,256.4055825888643,1320.7427724240176,554.8398813936249,553.2409191994069,1422.2768717568567,354.17012601927354,562.8346923647146,914.6063750926612,426.1234247590808,562.8346923647146,119.92216456634544,562.8346923647146,630.7905856189769,"Growth with alanine supplementation, no spermine treatment.",H9,71,"Growth with alanine supplementation, no spermine treatment.",None,NegHigh,0.3050265013713961,3231.0639999999994,0.2756133333333333,"Growth with alanine supplementation, no spermine treatment."
741.4667747163695,350.7255537547272,334.836980010805,105.92382495948137,270.5475264878067,3913.296866558617,741.4667747163695,7701.250540248515,741.4667747163695,36.48487304159914,17.065505132360887,2178.5,2178.5,1733.031469475959,4115.140599675851,12584.927336574823,282.6996082902592,96.50837385197192,2178.5,990.97622906537,320.7138033495408,1165.7505402485144,2142.60359265262,165.3588600756348,1255.1973257698542,481.36493787142086,2178.5,5385.638033495408,62216.12398703404,2147.8997839005942,96.50837385197192,2169.67301458671,307.7675580767153,Growth with low glutamate supplementation and spermine treatment.,E9,68,Growth with low glutamate supplementation and spermine treatment.,Yes,PosLow,0.2381757015382644,4959.884,0.3299133333333333,Growth with low glutamate supplementation and spermine treatment.
1078.5,710.201048951049,566.9038461538462,54.0506993006993,238.82867132867133,4949.409965034965,1078.5,15675.331293706296,1078.5,224.37325174825176,204.88986013986013,43.99475524475525,43.99475524475525,2548.553321678322,6882.66520979021,39954.77972027972,302.3068181818182,166.55157342657344,43.99475524475525,2424.7395104895104,469.4868881118881,1557.4143356643358,43.99475524475525,615.9265734265734,470.11538461538464,383.3828671328672,43.99475524475525,5822.391608391608,81567.53321678322,43.99475524475525,194.83391608391608,43.99475524475525,1174.6599650349651,"Growth with spermine treatment, no supplementation.",C9,66,"Growth with spermine treatment, no supplementation.",Yes,None,0.1943929406246956,1970.492,0.0677533333333333,"Growth with spermine treatment, no supplementation."
848.8264726756565,607.6298793470547,527.2310149041874,91.22178850248405,217.5433010214293,3503.5351312987937,848.8264726756565,26845.49006387509,833.3651525904897,422.0940383250533,316.9570617459191,2178.5,2178.5,4239.493967352732,15538.62668559262,33974.704755145496,230.3736692689851,49.47622427253371,2178.5,1241.544002838893,145.3364088005678,3570.0188076650106,2122.8392476934,162.34386089425124,2711.915542938254,1410.0723917672108,2178.5,18139.22072391767,231400.3009226402,2178.5,49.47622427253371,2178.5,813.2654364797729,Growth with low glutamate supplementation and spermine treatment.,E1,4,Growth with low glutamate supplementation and spermine treatment.,Yes,PosLow,0.2422221231495749,5210.54,0.2806666666666667,Growth with low glutamate supplementation and spermine treatment.
547.0804779080252,487.1668169522092,54.02051397655545,33.39449954914337,205.27795311091072,3121.403516681695,547.0804779080252,10297.29215509468,547.0804779080252,752.3584310189359,1879.9138863841297,2178.5,2178.5,3164.619927862939,10764.815148782684,16372.144499549142,321.1500772260366,119.82732191163208,2178.5,1645.170198376916,730.7502254283137,1658.9208746618574,2178.5,1985.9905320108203,503.8640667267808,742.5365193868349,2178.5,13094.57258791704,108262.02096483317,2178.5,197.42042380522992,2178.5,10.80410279531109,"Growth with high glutamate supplementation, no spermine treatment.",A4,24,"Growth with high glutamate supplementation, no spermine treatment.",None,PosHigh,0.3219982768259356,9052.16,0.6312066666666667,"Growth with high glutamate supplementation, no spermine treatment."
907.8083649293756,701.4390409209674,479.361815610082,254.57633145394183,55.79013221224682,2942.7940612537573,907.8083649293756,14039.613853800369,896.4336777793059,91.43009168551562,170.07865548199518,2435.8080054220777,2443.3911301887906,1632.5384319195334,3132.913832190637,23400.98137830776,67.70647113136751,57.956739288450585,2435.8080054220777,1058.9292084945878,68.24812290041845,687.8977466946939,2360.518409523997,404.0722197120013,606.108329568002,99.66392550537296,2467.223808027032,3286.7429346011045,93967.37385026424,2485.639968174764,57.956739288450585,2490.5148340962223,921.8913109247,"Growth with spermine treatment, no supplementation.",A12,88,"Growth with spermine treatment, no supplementation.",Yes,None,0.2970577037589266,6058.252,0.3743933333333333,"Growth with spermine treatment, no supplementation."
1569.1589654849874,1508.189598727902,688.8468805537368,577.604527172388,451.3872416050884,3491.298475353101,1569.1589654849874,23691.412356187448,1569.1589654849874,560.4903189598729,1026.852492750912,931.6547095687962,931.6547095687962,8896.179356468057,12161.784211018614,33246.48872883734,191.4652043775138,88.0788577007011,931.6547095687962,6284.123328032925,1266.451407726125,2352.1339912075578,931.6547095687962,2415.242633991208,831.1087363202695,719.8663829389207,931.6547095687962,12379.990365728185,57177.5,931.6547095687962,94.4557254784256,931.6547095687962,1226.8748012346834,"Growth with low glutamate supplementation, no spermine treatment.",D7,51,"Growth with low glutamate supplementation, no spermine treatment.",None,PosLow,0.2777221402850259,18077.892,1.41238,"Growth with low glutamate supplementation, no spermine treatment."
1300.8869048143208,428.2147586789478,585.4729372972511,415.2250098973389,39.868270635626175,2912.5986603249125,1300.8869048143208,10286.013823991554,1300.8869048143208,540.4365575051548,1241.8228001689488,1545.264637784548,1545.264637784548,3586.6677545902216,7791.293704032649,16241.152174861198,27.3171483984846,156.5198773102361,1545.264637784548,2017.7774749475248,236.9947198895556,1966.8346846908917,1518.6857906941304,701.3862426637938,863.8125304385671,823.2059584948738,1545.264637784548,8162.659261990426,20223.54943057541,1545.264637784548,156.5198773102361,1545.264637784548,921.400032467805,"Growth with low glutamate supplementation, no spermine treatment.",F5,37,"Growth with low glutamate supplementation, no spermine treatment.",None,PosLow,0.2800368846086145,13331.068,0.9324666666666666,"Growth with low glutamate supplementation, no spermine treatment."
2014.5847883077124,483.3935218961944,187.8379983795525,22.25568701179532,28.48727937509801,2668.011758974023,2191.740056921604,12087.508729846277,2173.045279831695,664.1097004319724,1186.6732314689266,2165.9234599879205,2165.9234599879205,4069.229813236657,10441.478118453892,17176.93923570363,307.2566848870498,77.17896845701303,2165.9234599879205,1964.732049401291,1289.9396192036568,1932.6838601043055,2113.400038640084,1071.8338864880627,1080.7361612927807,1697.663805259747,2165.9234599879205,13044.503271353477,56994.1437547664,2103.607536354894,89.46348167521346,2165.9234599879205,145.1070793169055,"Growth with high glutamate supplementation, no spermine treatment.",B8,57,"Growth with high glutamate supplementation, no spermine treatment.",None,PosHigh,0.2897046427200884,10807.183999999996,0.7858199999999999,"Growth with high glutamate supplementation, no spermine treatment."
1162.0606019379263,1125.677990731354,387.1109832379317,176.58388529705343,283.7843674112657,4827.972507112175,1162.0606019379263,16632.674539196698,1088.56772730065,563.9304737018741,592.3089104430007,315.8010652730495,315.8010652730495,3627.346337295281,9970.290775049136,44345.30949524299,574.1176048397144,54.57391680985879,315.8010652730495,3852.190874551899,688.3590040283522,1077.6529439386782,247.4017562046932,1064.555203904312,2888.7793298018587,419.8553333238469,315.8010652730495,9232.451419779843,57747.935811520176,315.8010652730495,46.56974234441284,315.8010652730495,677.4442206663805,"Growth with spermine treatment, no supplementation.",E7,52,"Growth with spermine treatment, no supplementation.",Yes,None,0.3312907631862118,3564.6600000000008,0.3207,"Growth with spermine treatment, no supplementation."
418.9164869029276,679.3966101694915,73.17611710323574,465.9656224832547,257.12342064714943,2279.2010785824345,418.9164869029276,10961.648073959936,418.9164869029276,13.426810477657934,344.397688751926,2178.5,2193.9408320493067,774.0556240369799,1047.291217257319,16960.746995377503,392.7342064714946,386.6921417565485,2178.5,1495.746687211094,57.73528505392912,1611.217257318952,2083.169645608629,244.1564032786174,597.4930662557781,528.3449922958397,2193.9408320493067,1161.4191063174114,118183.45716486902,2193.9408320493067,386.6921417565485,2193.9408320493067,159.77904468412942,Growth with alanine supplementation and spermine treatment.,H7,55,Growth with alanine supplementation and spermine treatment.,Yes,NegHigh,0.3015782279781014,6163.972,0.49108,Growth with alanine supplementation and spermine treatment.
1400.1498254809453,741.6567722119127,95.4337758360917,470.47857642879205,640.7696377566157,7218.883472172936,1400.1498254809453,15506.6252337101,1400.1498254809453,163.13455587720276,88.61707756208516,2164.9833718244804,2164.9833718244804,1518.7603754486593,14135.105540979985,23783.460278008853,164.9640982309585,80.4370396332773,2164.9833718244804,1255.6358220720065,39.53684998923799,3287.0119077259583,2164.9833718244804,696.5301666839192,1359.249635836906,3867.794600671317,2164.9833718244804,18166.500900227456,176180.2935710089,2164.9833718244804,80.4370396332773,2164.9833718244804,66.8036430852642,Growth with high glutamate supplementation and spermine treatment.,E10,76,Growth with high glutamate supplementation and spermine treatment.,Yes,PosHigh,0.2276041858843324,3322.352,0.20818,Growth with high glutamate supplementation and spermine treatment.
660.7442806304016,1703.1607233640786,560.8802382162829,443.8755082392469,563.6162393783136,5987.738543104075,660.7442806304016,33754.04633597211,590.9762509986201,738.7203137482751,2893.321228847411,1694.9527198779867,1694.9527198779867,8868.747766722347,18900.29602730772,55911.55174667732,253.080107487835,110.80804706224129,1694.9527198779867,8135.499455298133,277.70411794611084,3097.153315418694,1694.9527198779867,696.3122957368,2378.953010385649,645.696274239233,1694.9527198779867,15656.766649720386,74141.52748928753,1694.9527198779867,110.80804706224129,1694.9527198779867,534.8882271769918,Baseline growth with no supplementation or treatment.,F11,85,Baseline growth with no supplementation or treatment.,None,None,0.2619212455524372,6809.552,0.4586266666666667,Baseline growth with no supplementation or treatment.
355.591003941572,265.6830512404359,313.66763273823324,251.0351263621609,204.1728450313429,2135.566427080918,355.591003941572,7102.728263389752,355.591003941572,31.31625318803617,64.65290980755854,2178.5,2190.117319731046,1096.068861581266,4975.74855089265,11844.110016230004,282.85648040806865,11.112218873174124,2178.5,251.0351263621609,186.07644398077176,1016.7680268954324,2104.7552747507534,32.32645490377927,583.3914908416416,559.1466496638071,2190.117319731046,6304.163807094829,60355.00660792952,2183.5510085787155,22.22443774634825,2190.117319731046,383.3715511245073,Growth with low glutamate supplementation and spermine treatment.,G7,54,Growth with low glutamate supplementation and spermine treatment.,Yes,PosLow,0.2382301259073238,4394.484,0.3001666666666667,Growth with low glutamate supplementation and spermine treatment.
1671.574162679426,840.8612440191388,242.11004784689,289.95215311004785,225.0215855969261,3815.7703349282297,1671.574162679426,16927.40669856459,1671.574162679426,85.53588516746412,300.9526764072868,130.47846889952152,130.47846889952152,1217.799043062201,11164.607655502392,23270.11004784689,60.889952153110045,73.9377990430622,130.47846889952152,2705.2535885167463,224.71291866028707,2795.1387559808613,130.47846889952152,1032.2296650717703,1931.0813397129184,1704.9186602870814,130.47846889952152,14365.67942583732,150583.75119617223,130.47846889952152,73.9377990430622,130.47846889952152,303.0,Growth with high glutamate supplementation and spermine treatment.,D6,43,Growth with high glutamate supplementation and spermine treatment.,Yes,PosHigh,0.2464230272129157,3940.172,0.2641666666666666,Growth with high glutamate supplementation and spermine treatment.
1078.5,1529.0733333333335,1846.631666666667,450.4545760921533,575.2,11025.865,1078.5,26664.115,1078.5,105.45333333333332,167.76666666666668,1865.805,1865.805,4550.071666666667,10873.676666666668,58060.44833333333,285.2033333333334,80.08808987460552,1865.805,4303.215,529.6633333333334,1659.6916666666668,1865.805,828.0483333333334,1195.9366666666667,738.1733333333334,1865.805,11722.096666666668,189439.72333333336,1865.805,91.34220916152108,1865.805,2630.3416666666667,"Growth with spermine treatment, no supplementation.",C6,42,"Growth with spermine treatment, no supplementation.",Yes,None,0.2817525152743492,5917.244,0.3856466666666666,"Growth with spermine treatment, no supplementation."
481.6058787000621,470.7832746843304,330.9913061477955,78.91482094804388,546.5415027944525,1905.6801904367624,481.6058787000621,6161.218277789278,481.6058787000621,232.68598633823223,829.2820327054441,2178.5,2178.5,2337.2315255640656,5612.87300765887,11511.192196232663,345.7541739145704,81.39809177224734,2178.5,1887.191575243221,459.058787000621,1061.0661353756989,2178.5,1189.584558062513,785.5406748085283,652.5128337818257,2178.5,7278.652142413579,17594.397536741875,2141.9737114469053,87.84444350206041,2164.971744980336,339.55920099358315,"Growth with high glutamate supplementation, no spermine treatment.",C7,50,"Growth with high glutamate supplementation, no spermine treatment.",None,PosHigh,0.2769600381882686,11323.636,0.8693266666666667,"Growth with high glutamate supplementation, no spermine treatment."
1029.1352293955156,140.81073240039993,79.9665887705975,1036.0888458103502,322.124791946586,5053.54072948102,1029.1352293955156,6830.189723471251,839.6491820912737,175.54567420393158,174.13045192747032,2174.74353373951,2174.74353373951,3036.9919691789964,13750.776460335352,16608.71280683236,177.3172185782814,79.95902554092223,2174.74353373951,966.5526816620044,234.36475756663933,4114.802513478354,2174.74353373951,64.32095183721972,1291.6342490555205,1326.4023311296933,2174.74353373951,17846.456528672912,265918.4605319997,2174.74353373951,86.77538966324228,2174.74353373951,122.55298030885098,Growth with high glutamate supplementation and spermine treatment.,B4,25,Growth with high glutamate supplementation and spermine treatment.,Yes,PosHigh,0.252024018952815,2559.4999999999995,0.13974,Growth with high glutamate supplementation and spermine treatment.
1764.21466763936,705.2203750590054,669.1447453117624,320.3323622598394,171.0683088014419,2471.7625026820583,1764.21466763936,14773.552246491869,1764.21466763936,1242.8636312921085,1714.1742779899585,1714.1742779899585,1714.1742779899585,3881.0395228082234,14204.48828047891,25084.19997425225,137.32013903789212,104.73569926618892,1714.1742779899585,3393.436656224521,306.0609878556409,1619.9121486503884,1714.1742779899585,1939.937896408188,1231.226331373643,2932.5995794532896,1714.1742779899585,15221.588293352788,71134.15948161182,1714.1742779899585,104.73569926618892,1714.1742779899585,999.6440629961808,"Growth with low glutamate supplementation, no spermine treatment.",A3,16,"Growth with low glutamate supplementation, no spermine treatment.",None,PosLow,0.2971137133402683,10351.24,0.7187066666666667,"Growth with low glutamate supplementation, no spermine treatment."
1577.659574468085,739.3617021276597,1480.851063829787,164.8936170212766,284.6597946370483,7878.72340425532,1577.659574468085,18832.978723404256,1577.659574468085,584.0425531914894,1142.5531914893618,2150.0,2150.0,4981.914893617021,4094.6808510638302,26046.8085106383,162.76595744680853,11.702127659574469,2150.0,857.4468085106383,24.46808510638298,2505.31914893617,2114.893617021277,589.3617021276596,1567.021276595745,853.8139826608106,2150.0,4032.978723404256,112663.82978723403,2150.0,11.702127659574469,2150.0,2013.829787234043,"Growth with alanine supplementation, no spermine treatment.",E8,60,"Growth with alanine supplementation, no spermine treatment.",None,NegHigh,0.2688455682975439,6452.264,0.47868,"Growth with alanine supplementation, no spermine treatment."
1142.9024390243903,936.6936585365854,268.4604878048781,28.207804878048783,187.7278048780488,4889.677073170732,1142.9024390243903,16768.08097560976,1142.9024390243903,461.0517073170732,1370.510243902439,640.0253658536586,640.0253658536586,3988.000000000001,10107.148292682929,22315.29170731708,321.95804878048784,77.36071686094941,640.0253658536586,2191.454634146341,45.71609756097561,3274.050731707317,640.0253658536586,1025.2078048780488,1012.5629268292683,1061.1970731707318,640.0253658536586,11052.596097560976,112066.69073170732,640.0253658536586,87.19541869430657,640.0253658536586,288.8868292682928,"Growth with low glutamate supplementation, no spermine treatment.",E11,84,"Growth with low glutamate supplementation, no spermine treatment.",None,PosLow,0.2801554821362631,10697.479999999998,0.82296,"Growth with low glutamate supplementation, no spermine treatment."
1103.6453744493392,359.19886721208303,172.74449339207047,740.3335431088734,131.61485210824418,2676.168659534298,1103.6453744493392,12866.722781623665,1103.6453744493392,155.00656792431414,105.56607929515418,1893.334487098804,2178.5,1602.6850220264316,12488.33008181246,18279.383574575204,178.8991442476185,58.95248584015104,2082.5308370044054,1765.8325991189429,420.8933291378225,3014.802706104468,1889.2215229704216,290.6494650723725,1771.3165512901194,1580.7492133417245,2178.5,15493.535871617369,175668.81088735053,2178.5,58.95248584015104,2178.5,216.6161107614852,Growth with high glutamate supplementation and spermine treatment.,F12,93,Growth with high glutamate supplementation and spermine treatment.,Yes,PosHigh,0.2228311288637221,5058.508,0.3028266666666666,Growth with high glutamate supplementation and spermine treatment.
